20
833 1697
321 543 916
830 162 442
228 8 599
770 629 293
417 339 922
600 733 629
756 522 913
366 170 538
733 838 984
906 652 862
172 511 846
409 848 113
135 516 578
473 213 728
435 305 605
246 440 102
544 32 642
14 503 594
661 223 906
739 255 303
40 792 279
331 783 715
555 64 118
858 704 168
746 769 292
18 381 529
745 463 989
665 667 476
252 894 979
814 500 613
31 397 767
574 764 832
765 833 214
836 449 532
729 231 400
130 119 940
302 866 184
155 213 805
55 447 4
159 302 825
37 406 72
794 567 495
822 731 377
411 908 275
583 511 188
893 436 568
549 660 827
849 243 607
296 460 415
51 544 736
568 193 837
322 627 133
258 30 927
761 725 793
230 70 691
736 237 987
792 46 512
412 532 505
798 2 572
481 784 573
156 685 990
821 259 982
598 749 983
504 862 221
156 702 564
821 637 310
550 139 637
372 30 715
200 620 784
314 108 988
249 26 724
247 219 536
532 347 741
270 322 653
92 395 730
169 429 991
747 387 999
484 673 321
407 661 148
315 160 122
197 271 734
529 352 858
855 376 730
692 770 106
484 689 962
185 199 587
492 212 892
83 762 813
224 58 315
593 16 395
472 642 985
414 271 257
233 339 358
789 487 138
140 126 493
20 817 735
608 447 795
910 422 775
597 49 816
730 443 270
147 136 916
240 20 952
215 565 982
444 857 379
719 429 698
60 700 4
585 53 693
40 318 727
87 572 321
915 806 70
351 193 797
682 463 409
338 920 750
673 73 579
316 577 981
14 313 395
773 581 665
272 58 343
364 330 177
917 654 410
59 755 731
512 324 990
370 647 923
154 362 373
168 466 532
581 222 934
394 457 731
157 622 691
254 843 434
90 496 179
852 605 280
120 582 71
757 412 995
58 653 13
702 280 220
704 418 650
50 605 998
4 109 516
849 412 952
154 126 354
483 125 675
528 591 843
272 890 789
729 151 689
410 499 909
796 791 682
646 648 278
498 209 888
432 578 994
814 538 128
879 295 789
404 734 882
674 348 662
791 303 77
309 447 799
195 710 973
336 206 986
397 364 362
857 525 907
270 500 843
110 263 277
59 902 291
720 689 26
528 43 752
642 391 695
477 524 204
466 864 24
2 742 223
812 408 733
509 778 857
125 580 365
622 267 68
329 640 337
902 232 960
816 152 941
256 662 431
826 654 596
371 682 363
905 39 476
286 336 636
708 490 854
801 803 222
471 110 855
144 768 872
449 730 610
527 17 595
258 263 6
602 368 422
804 784 610
30 70 235
316 265 976
853 534 425
231 563 189
850 694 767
804 24 243
600 67 676
626 167 461
29 675 392
131 88 983
58 491 840
899 534 511
57 635 559
247 509 300
595 403 459
892 650 325
760 641 628
448 303 548
618 524 137
561 60 865
741 227 813
770 570 670
808 53 33
684 468 781
272 631 376
138 192 289
881 683 909
401 388 409
12 419 673
147 787 935
597 280 794
340 306 960
166 303 199
153 311 729
904 79 600
825 85 321
366 763 986
485 776 484
910 98 371
717 159 983
852 878 127
546 348 291
308 601 75
577 703 608
114 352 855
307 677 124
753 919 88
517 736 240
773 533 188
800 500 560
135 598 947
630 835 498
793 155 243
365 621 362
492 540 182
777 417 358
175 600 762
546 180 608
422 862 147
513 794 577
64 796 59
900 462 398
571 73 35
892 31 797
240 65 250
460 295 803
817 266 66
721 918 869
841 206 683
175 795 169
157 514 295
812 528 606
414 542 15
165 683 716
282 229 625
161 128 928
172 323 230
214 139 966
709 204 370
865 47 797
600 893 963
55 638 276
453 40 227
710 21 453
70 292 674
854 151 206
385 313 814
249 695 783
756 725 169
178 390 829
837 212 210
822 623 337
183 442 789
127 46 392
337 54 987
575 810 532
854 575 789
842 851 38
295 546 239
694 833 495
222 57 280
774 81 227
798 158 535
263 481 707
773 643 991
594 866 309
143 213 64
707 517 39
205 387 153
363 671 315
704 490 908
398 505 126
838 231 142
143 459 525
642 586 656
300 875 752
893 140 549
469 389 257
163 595 11
592 148 83
445 228 777
791 417 884
557 705 43
596 718 873
267 1 484
566 802 749
866 570 245
248 309 352
909 49 234
761 770 652
371 353 101
702 160 557
374 521 840
450 850 314
600 682 113
744 778 982
187 237 33
159 754 567
797 125 696
288 921 720
95 544 35
285 65 79
891 127 812
419 415 671
773 241 152
185 790 318
459 469 287
214 838 108
725 403 855
573 785 992
67 335 496
577 339 487
687 396 203
226 53 512
429 271 474
880 259 307
498 221 290
117 620 950
137 538 169
397 664 350
117 628 981
553 741 281
813 272 806
222 254 861
423 610 282
623 266 839
768 812 148
862 189 218
273 738 858
571 428 49
904 231 318
226 617 324
209 217 152
556 205 824
505 301 370
723 128 851
582 477 487
157 159 886
301 260 868
323 232 739
186 193 94
331 140 795
630 855 193
131 420 951
449 318 901
672 599 204
538 575 189
193 71 29
169 19 527
794 453 350
464 579 219
763 548 362
583 743 603
494 835 79
104 595 791
847 146 556
793 874 793
240 192 282
538 359 834
56 619 605
442 319 119
794 711 344
375 343 452
42 529 159
526 787 238
882 861 404
768 268 977
691 253 923
499 67 381
569 307 855
879 809 767
355 428 172
747 276 399
2 135 709
310 886 736
135 407 982
617 171 938
814 283 460
626 440 393
505 275 108
660 93 418
429 475 668
250 108 287
616 894 269
269 297 706
726 668 537
129 761 792
173 309 422
279 12 919
557 148 571
213 249 512
614 742 896
538 98 746
631 402 894
893 404 72
624 889 311
429 457 830
713 523 742
109 862 728
566 716 929
661 625 519
829 317 142
909 146 262
38 448 47
799 779 732
457 470 501
120 687 689
178 52 809
852 200 187
60 513 651
48 268 454
92 134 938
731 67 831
144 544 119
208 194 622
687 298 947
208 330 773
858 546 324
302 109 525
600 503 577
405 62 516
534 671 288
741 753 973
800 29 249
159 630 117
389 62 286
868 133 797
688 766 188
60 516 612
361 807 137
642 462 87
37 432 148
2 888 112
576 380 464
237 759 19
505 273 865
329 749 689
846 822 866
826 68 585
287 660 472
657 182 135
481 247 610
197 269 446
708 455 999
909 229 334
59 507 93
562 586 363
892 133 398
532 583 703
850 285 320
613 835 483
462 862 869
42 13 473
797 66 612
647 158 148
416 486 543
528 380 575
798 468 785
777 388 221
119 33 295
337 263 280
533 228 202
742 360 981
729 598 852
40 79 898
51 242 312
676 102 432
356 431 60
31 884 89
354 789 111
160 887 431
136 322 377
518 478 331
413 35 57
550 739 991
902 714 682
628 75 520
505 373 384
40 346 650
779 898 747
887 419 845
824 234 629
302 366 531
797 476 253
251 107 694
364 890 365
498 499 666
613 698 741
691 479 924
121 607 742
853 910 266
12 150 78
103 523 811
46 724 719
425 868 871
175 112 761
667 251 266
674 382 637
582 559 372
662 141 570
788 617 31
9 487 312
886 828 25
390 908 689
222 276 197
694 474 170
15 513 187
279 863 734
802 825 930
760 730 690
64 88 319
68 864 877
325 883 793
47 584 666
365 471 628
712 750 439
513 722 800
432 418 735
795 701 718
914 642 36
505 475 339
439 497 160
538 116 432
547 475 326
463 296 796
345 617 317
407 792 342
606 781 839
479 637 143
616 439 770
343 905 522
21 513 171
655 823 80
463 165 738
35 134 354
601 648 991
803 912 492
136 675 552
633 688 973
534 732 551
602 152 298
777 917 221
525 410 601
767 838 582
242 316 3
604 409 311
686 490 344
20 37 950
541 280 59
115 672 754
683 756 305
602 562 912
873 159 387
669 325 831
67 797 742
120 311 63
748 88 564
748 205 430
368 11 77
854 382 87
54 90 829
509 725 272
542 560 630
97 856 28
326 385 383
695 473 634
100 230 158
833 582 71
32 238 167
830 578 848
478 214 679
353 559 24
499 780 714
376 19 710
275 882 578
665 40 468
108 127 769
526 901 398
901 231 683
69 330 135
287 853 176
282 287 857
73 715 266
726 625 381
89 756 930
139 705 731
136 592 314
786 632 504
162 233 493
576 791 380
465 93 641
891 521 612
79 528 852
529 551 364
690 168 781
648 38 531
742 837 608
221 185 623
114 895 562
110 744 192
440 860 123
72 595 893
573 97 564
911 657 482
576 284 168
112 643 122
618 764 353
400 303 774
900 295 510
527 43 197
473 450 224
338 693 829
774 72 808
605 861 417
897 420 194
264 146 3
496 921 31
171 769 513
259 920 414
351 670 401
113 42 396
206 687 771
480 768 55
352 11 709
15 831 716
130 460 200
402 297 726
270 849 706
911 405 643
831 32 69
383 898 845
736 392 713
39 23 237
612 250 502
169 633 78
761 370 702
810 895 525
286 527 847
444 744 908
164 66 882
832 764 205
469 35 822
833 652 650
115 298 857
602 362 979
42 285 522
877 787 290
672 28 426
412 607 204
896 133 335
100 104 868
278 562 478
177 777 433
835 709 25
503 265 565
323 644 722
485 626 532
668 261 146
754 219 466
325 221 708
230 34 126
105 551 164
214 700 400
891 866 44
465 453 13
288 269 580
124 272 743
890 524 326
735 79 397
779 154 143
185 49 296
539 204 305
335 602 132
229 203 731
809 346 767
584 58 593
107 806 949
441 180 806
765 66 715
842 750 461
751 207 504
694 91 226
759 699 188
538 829 884
820 330 140
205 426 539
124 287 738
376 344 150
270 632 500
810 821 204
810 384 851
238 898 613
494 466 204
384 629 646
805 718 656
533 303 172
819 227 471
842 289 502
242 919 783
563 9 822
464 843 667
668 181 376
631 916 111
203 517 894
428 218 942
338 116 307
81 542 307
855 600 185
232 15 812
206 657 597
401 343 661
119 310 171
121 777 512
651 64 504
475 468 240
225 634 900
649 459 220
896 94 530
919 36 662
618 528 724
902 466 497
20 91 908
806 859 120
316 230 742
859 785 476
149 341 879
295 539 634
640 139 840
621 181 776
228 218 902
659 709 377
562 81 699
442 739 63
36 531 154
172 666 324
569 153 406
29 354 362
340 343 89
388 92 82
909 388 23
385 136 985
89 214 381
771 90 41
53 297 198
444 195 116
282 835 902
709 833 340
150 440 79
741 146 812
868 46 852
359 700 364
639 848 869
153 667 337
412 740 780
869 351 451
646 120 1000
244 205 337
221 373 563
899 127 917
232 422 538
600 58 799
232 356 806
53 17 344
181 70 475
805 511 757
70 479 516
820 669 246
55 484 644
704 146 485
751 248 855
87 843 903
748 807 850
237 854 151
377 816 598
177 143 452
202 354 637
524 766 164
305 551 898
186 292 337
480 345 196
280 827 721
640 873 158
659 901 764
55 633 613
38 644 249
328 882 289
323 779 298
500 911 896
300 386 316
523 191 733
76 200 654
99 106 362
456 693 145
72 109 863
527 765 237
729 814 836
58 435 38
257 386 415
432 117 469
589 781 684
704 450 46
294 285 24
685 867 467
537 28 488
590 360 475
519 616 922
80 146 709
161 667 339
225 756 589
529 571 491
424 201 915
650 518 963
210 674 909
722 290 39
823 921 914
245 465 429
251 841 880
120 417 692
812 706 278
162 224 15
168 456 366
547 511 554
302 289 316
808 820 608
733 327 758
852 30 937
453 286 531
81 780 452
708 865 387
787 635 641
773 275 76
261 851 473
542 445 426
532 128 817
231 64 405
347 443 454
543 903 127
791 134 818
452 557 373
809 663 292
206 166 758
289 881 241
875 83 242
639 162 214
454 831 19
539 256 905
474 73 83
315 752 673
577 309 387
15 437 615
773 876 247
14 138 675
43 363 675
827 858 765
887 180 226
198 143 15
344 174 571
632 759 644
391 624 44
386 76 15
839 786 708
701 382 959
149 72 250
609 264 544
740 874 305
791 280 718
323 918 631
157 308 823
666 420 435
332 152 554
521 850 284
44 343 97
781 916 51
86 397 417
717 21 55
201 409 234
456 771 954
388 366 139
47 759 120
716 866 571
677 852 215
140 242 368
58 803 518
398 673 338
373 772 157
818 26 319
122 732 863
750 76 691
344 256 190
299 392 910
82 560 837
481 401 308
753 93 87
685 267 278
71 648 839
784 547 112
599 531 412
555 10 701
227 909 838
77 486 571
515 844 528
729 108 415
683 746 612
748 338 863
509 307 337
383 651 182
259 309 97
757 644 539
184 85 932
554 205 733
232 745 347
380 560 435
764 445 445
513 395 22
244 552 344
259 264 517
453 279 778
687 30 697
351 214 120
425 117 820
734 141 201
223 358 617
755 534 32
769 49 729
770 678 340
915 434 408
425 635 467
391 379 60
730 564 146
696 435 662
834 319 898
658 486 960
908 14 866
48 81 126
245 304 49
672 495 642
815 600 614
11 381 789
178 532 548
696 473 483
452 859 903
682 65 842
621 688 957
731 162 107
269 573 465
640 282 943
685 686 421
238 760 232
681 720 930
333 261 498
410 630 406
661 247 424
757 835 221
78 133 983
189 462 644
874 1990
88 861 910
538 274 239
259 642 838
288 156 856
736 423 126
850 705 256
361 112 695
874 742 318
548 101 326
511 666 134
302 630 403
67 207 33
81 798 978
748 589 598
730 812 948
235 378 699
311 164 111
469 613 351
862 123 452
513 605 334
224 554 533
594 663 264
536 98 669
614 465 963
515 201 822
661 389 622
82 172 652
572 575 464
426 560 667
609 178 461
302 238 487
684 660 376
761 6 937
515 296 771
857 284 336
386 364 409
744 702 377
571 322 991
302 638 707
177 67 424
503 17 790
52 817 488
188 343 752
230 307 585
700 145 681
846 675 611
66 173 550
466 148 402
134 424 931
534 657 398
810 157 104
831 98 273
555 425 305
44 591 456
36 300 133
264 419 265
316 522 908
367 24 433
95 837 814
297 217 436
797 327 58
357 732 957
105 428 20
372 399 274
434 688 546
265 117 913
46 579 514
610 555 853
468 379 168
23 118 756
521 6 337
395 20 109
358 68 507
659 280 648
463 321 4
479 135 100
620 697 222
57 171 329
58 33 913
783 404 648
108 107 697
254 499 838
864 328 821
606 592 614
843 86 475
304 311 877
494 687 882
400 459 9
172 653 912
216 816 422
219 251 574
391 824 505
165 715 793
91 494 341
722 736 380
309 572 23
858 367 303
223 295 722
252 118 487
370 225 726
715 312 429
402 335 962
569 125 993
512 811 119
30 369 984
531 542 58
704 607 216
625 63 991
4 101 218
681 366 421
533 794 428
42 763 192
306 795 832
361 378 481
307 283 982
737 476 16
227 746 217
172 801 510
464 412 542
38 812 869
629 612 101
232 461 134
257 303 693
443 270 715
803 454 914
241 458 683
500 695 416
782 530 495
505 381 586
195 785 432
831 803 958
289 844 307
436 683 35
514 323 283
719 510 575
836 823 136
793 298 585
452 608 259
787 29 889
720 4 508
516 828 875
796 12 252
846 318 458
269 180 703
464 481 669
701 62 104
410 272 780
758 337 918
802 398 901
334 362 943
761 369 693
848 477 211
845 20 150
341 397 483
236 155 615
366 527 931
184 493 103
62 93 12
813 399 666
141 841 463
145 848 95
77 63 607
34 849 625
228 597 42
835 629 256
483 402 167
221 859 719
175 90 643
77 16 666
245 615 943
34 413 822
287 177 18
444 762 124
228 259 129
142 691 158
582 245 11
850 114 728
660 82 607
496 625 743
632 333 935
213 464 351
359 118 260
830 460 920
391 398 394
31 436 47
187 39 400
578 150 3
531 786 784
34 867 900
612 836 185
33 42 448
495 409 190
445 630 971
377 364 207
792 862 466
75 255 917
520 778 318
270 287 770
566 42 170
798 375 725
101 503 969
585 57 786
44 696 803
615 629 333
801 305 132
435 170 250
195 841 962
414 331 747
352 808 41
341 839 447
8 815 333
662 394 455
233 267 362
512 348 881
267 438 55
218 814 631
501 358 126
209 189 969
404 370 675
472 645 329
140 287 921
250 64 695
503 262 133
90 4 456
130 399 831
633 459 177
274 595 33
374 409 265
151 626 87
279 736 912
177 536 154
88 319 785
761 49 890
76 723 802
105 113 670
76 299 722
676 827 896
454 708 568
379 249 313
196 16 876
764 234 547
352 266 465
316 400 814
504 176 510
134 781 443
394 19 759
585 581 607
106 87 952
269 732 923
519 654 610
859 97 502
433 231 772
133 737 230
686 186 149
793 539 852
819 690 535
24 412 487
380 617 215
479 857 510
460 232 940
8 645 688
572 476 180
130 771 475
577 731 609
451 337 410
742 529 982
52 607 615
519 391 669
102 872 891
633 564 878
552 291 623
648 776 789
819 205 658
756 426 305
110 74 180
73 815 474
276 111 837
763 505 617
295 22 762
139 810 115
551 825 114
277 499 197
106 52 285
771 860 205
718 488 817
68 485 237
845 149 138
372 199 568
679 270 409
153 315 193
821 287 266
86 494 407
546 835 512
85 224 647
497 477 863
530 97 502
324 300 97
128 814 25
807 361 412
392 101 586
510 305 699
627 257 850
468 707 925
218 683 965
778 599 807
380 447 405
97 50 884
16 23 134
138 828 159
223 473 207
207 506 300
169 259 370
860 195 830
593 179 402
167 667 116
604 55 594
142 344 834
838 452 678
863 709 490
795 540 589
576 83 763
431 147 830
514 331 614
262 394 319
76 223 357
372 805 561
454 59 178
497 768 570
17 371 624
133 542 219
302 788 685
283 185 864
840 182 251
612 371 202
85 230 250
714 180 976
386 404 81
795 62 233
844 663 636
456 450 412
381 151 787
491 410 816
138 756 495
781 461 798
422 341 40
778 557 241
750 328 107
873 178 48
780 682 256
251 227 901
237 354 401
293 116 450
53 670 559
495 174 896
236 812 951
47 312 862
8 205 34
768 469 52
553 394 924
158 399 110
860 532 478
486 164 243
522 604 469
190 74 355
24 768 234
471 464 2
96 534 619
776 600 722
571 431 745
538 314 351
443 468 818
274 574 314
859 775 847
130 387 853
212 754 857
437 172 496
23 380 846
128 647 497
325 654 508
197 416 319
633 317 467
375 111 10
355 713 679
794 162 22
423 575 16
137 633 147
817 152 893
163 413 866
604 25 26
178 54 91
625 818 81
847 632 172
282 103 780
337 143 994
782 350 589
802 10 743
464 617 391
237 407 763
411 352 334
677 854 832
363 611 288
702 247 666
691 810 251
66 85 626
555 684 107
756 811 166
183 872 644
690 795 764
725 695 914
72 292 519
813 165 507
223 505 402
160 371 778
640 141 796
862 53 317
460 199 115
436 650 57
658 323 545
171 164 176
533 590 427
145 99 685
451 168 60
305 715 472
677 804 266
85 555 440
112 794 17
115 199 127
505 555 472
256 540 4
813 299 829
104 849 933
86 783 48
316 423 607
468 122 839
723 176 469
76 370 324
183 94 110
650 98 984
664 23 483
323 50 952
547 178 729
168 624 103
88 69 407
748 596 449
765 314 832
605 37 691
409 517 948
217 193 639
570 451 608
522 335 465
696 293 420
723 681 510
422 741 127
821 127 35
23 506 527
14 719 653
807 89 188
307 176 605
459 430 543
663 677 279
758 683 894
9 217 962
849 321 692
436 867 510
597 179 24
419 770 558
508 289 611
138 297 990
121 234 501
699 785 917
676 762 10
699 57 113
447 480 522
586 736 803
668 259 487
112 427 178
125 275 21
222 163 963
209 176 690
361 492 185
404 729 8
449 511 369
353 693 100
34 321 81
796 453 193
566 815 100
751 288 371
762 511 907
592 17 393
421 651 665
734 751 204
453 270 447
353 22 610
237 233 964
833 142 969
803 764 958
710 709 631
730 74 24
369 41 787
607 702 314
502 693 82
207 633 960
730 276 561
722 77 142
719 438 568
531 438 750
415 23 849
477 313 704
22 182 183
202 298 18
761 12 363
170 171 591
14 451 470
237 147 625
352 434 660
525 867 671
800 81 333
827 639 359
103 169 57
768 554 487
324 717 325
792 82 58
236 193 926
177 427 309
260 303 74
701 83 197
708 356 309
678 309 511
35 68 668
43 179 269
799 798 349
157 52 575
305 279 589
833 376 207
240 588 498
840 170 39
55 163 133
444 157 591
792 145 180
175 282 492
221 639 417
632 187 347
565 720 130
857 737 469
222 714 726
396 592 762
125 800 593
714 569 373
229 623 754
243 615 377
524 337 721
727 616 624
246 408 901
484 820 271
637 5 618
556 371 678
686 557 568
155 561 236
327 797 569
4 161 340
707 119 418
842 706 589
149 401 89
680 54 127
410 263 891
804 226 21
13 865 704
593 661 436
752 18 951
535 397 164
384 150 431
851 571 682
337 530 9
62 755 184
572 349 754
189 47 924
179 414 90
100 184 215
748 797 627
695 464 97
798 328 7
28 368 906
670 592 218
546 492 993
590 231 211
309 837 72
467 454 356
499 76 61
574 398 341
365 442 353
397 136 220
616 373 894
665 559 387
342 315 601
656 760 355
338 847 730
451 537 520
521 57 125
500 589 575
872 566 27
8 490 208
795 366 817
714 534 652
370 451 549
190 660 769
803 483 93
446 394 333
60 38 862
278 520 237
377 479 200
555 62 991
823 350 885
809 166 142
791 701 30
175 2 619
708 862 679
216 678 633
34 67 884
801 658 183
237 258 748
468 757 317
815 177 781
285 19 751
224 647 494
35 848 399
636 669 443
374 422 648
788 442 277
659 319 854
858 183 11
523 114 143
337 766 198
135 687 641
680 702 178
381 596 8
559 91 568
821 83 725
124 765 717
276 733 243
180 809 459
301 307 533
252 125 752
116 706 555
711 20 273
114 695 152
432 226 917
540 152 802
427 637 956
869 277 887
594 596 561
378 197 908
602 435 445
147 553 865
873 701 565
94 418 387
177 552 488
386 326 573
582 310 432
148 12 109
761 491 62
184 855 561
616 86 929
83 582 453
686 845 174
153 599 669
772 669 813
439 42 606
74 185 851
410 142 94
532 288 595
775 211 417
41 340 252
664 441 713
184 389 461
600 34 729
205 255 272
767 161 455
492 544 333
66 379 933
47 539 994
398 59 355
714 476 155
776 152 398
14 711 4
848 679 928
85 84 807
433 134 767
130 823 103
184 177 944
776 270 664
627 384 746
237 284 227
212 336 330
170 109 260
748 148 594
372 717 759
28 853 942
241 694 937
335 580 723
563 494 150
640 760 146
841 212 685
287 557 642
566 735 706
511 852 109
41 793 813
654 330 297
38 764 857
630 6 961
611 681 22
42 217 350
711 513 260
367 706 336
339 674 754
529 338 121
533 419 779
655 718 156
59 480 609
660 260 935
30 850 16
561 469 304
329 355 296
160 342 803
803 744 16
510 600 763
166 344 877
870 843 291
220 8 204
63 577 529
511 743 278
611 132 760
681 783 449
626 361 254
133 104 40
622 643 384
45 537 288
65 569 876
772 655 651
759 429 868
357 635 774
414 684 404
12 743 511
685 212 598
181 837 537
55 74 416
18 261 519
317 150 922
739 442 722
586 774 991
350 686 240
304 414 898
4 528 918
684 229 796
359 719 195
765 713 562
438 624 826
128 583 581
607 9 804
760 680 298
259 215 279
707 255 538
684 658 849
117 568 422
172 328 629
299 407 682
45 409 582
236 531 607
737 395 36
495 485 433
349 398 805
709 88 221
589 51 417
428 588 625
165 262 293
706 497 673
795 473 989
435 393 268
824 706 767
560 46 598
109 868 288
102 732 232
762 76 167
842 1 503
130 823 600
796 595 970
271 661 548
305 664 859
7 569 996
536 597 384
340 234 680
205 240 764
10 212 993
253 632 129
537 456 18
594 655 45
727 862 144
783 139 637
283 501 577
68 471 599
529 145 992
373 3 482
627 818 815
419 483 513
741 699 780
247 22 982
757 440 470
660 731 970
342 137 315
683 818 7
177 281 218
273 282 626
410 179 744
509 488 204
20 741 486
438 74 2
378 379 129
830 142 800
867 663 556
693 358 787
384 26 16
309 549 775
28 178 160
326 385 494
185 512 256
402 571 446
78 23 476
653 805 349
67 718 873
663 865 718
289 122 858
389 217 962
576 48 49
755 544 692
698 147 255
89 755 487
27 15 983
239 415 507
781 570 731
568 140 5
707 836 830
593 209 998
191 418 107
13 6 922
704 635 647
400 485 145
78 671 277
164 6 386
760 365 582
183 635 570
741 817 632
8 217 88
653 184 956
110 560 686
646 732 360
484 702 877
341 521 301
242 346 831
442 614 839
165 532 273
846 56 159
478 50 28
682 424 610
833 648 748
756 486 256
19 816 950
737 669 523
839 754 7
269 437 423
346 48 614
297 220 705
62 719 634
857 17 204
256 112 142
192 588 605
480 100 724
549 833 249
436 382 417
22 317 331
465 793 977
545 519 556
854 600 143
237 177 530
717 270 655
490 684 362
858 792 101
202 155 227
756 800 709
474 393 499
460 278 107
287 478 895
508 683 359
858 361 372
270 217 914
134 18 430
235 525 598
669 853 760
365 77 286
189 367 121
766 790 734
237 249 690
318 44 424
6 485 79
301 142 994
244 327 717
77 778 173
334 617 811
173 714 645
180 584 926
209 111 381
522 124 954
460 863 182
736 53 187
843 714 615
542 336 301
684 609 115
626 436 889
518 635 908
413 453 970
472 73 958
568 259 143
315 284 80
804 403 294
747 274 67
50 368 46
489 818 509
420 504 745
454 742 866
246 243 173
787 684 932
857 506 202
614 297 389
375 122 325
440 48 837
177 335 946
455 46 757
461 86 68
290 597 96
252 778 404
745 10 848
338 807 21
446 802 152
602 764 929
393 252 673
160 193 846
804 625 628
277 91 965
119 59 64
866 545 902
93 561 564
749 428 205
810 660 256
469 407 663
242 80 586
370 686 849
674 308 646
46 140 416
432 158 207
156 624 6
150 606 937
245 27 804
479 604 186
77 209 898
44 753 106
197 514 196
656 75 557
152 259 898
561 829 971
311 749 217
695 504 663
741 61 244
836 679 715
169 863 836
87 583 233
634 802 102
445 597 357
120 555 544
278 12 906
672 172 456
747 167 964
219 75 205
841 504 145
836 547 423
740 491 104
202 553 122
394 817 916
356 588 279
658 137 56
748 699 899
326 193 83
686 521 298
45 843 557
516 522 40
69 623 702
416 509 948
290 344 603
256 712 579
623 63 836
789 596 646
847 711 643
474 699 37
773 628 376
136 14 21
30 105 798
225 30 166
851 269 523
341 775 90
406 484 702
267 341 435
446 313 682
102 780 876
302 716 472
515 490 172
711 557 704
174 72 829
64 594 539
2 870 222
322 456 382
69 755 180
686 522 331
670 595 262
447 551 257
289 411 515
11 446 494
419 752 534
186 192 695
73 816 318
164 314 436
229 408 310
429 318 47
496 447 365
511 24 508
409 192 636
734 94 263
356 521 436
762 227 507
290 608 384
450 637 379
374 203 55
692 427 960
480 56 535
787 22 847
229 843 598
548 565 572
365 679 612
521 301 259
166 682 794
42 417 341
168 771 218
416 441 218
697 501 436
556 545 410
849 498 739
461 359 272
763 727 145
579 604 783
359 67 492
539 515 385
359 696 713
706 447 117
809 525 961
485 271 356
746 600 844
687 583 380
138 466 808
829 863 941
262 541 897
292 821 245
452 786 787
212 231 665
801 575 161
336 253 676
773 94 954
800 449 518
683 321 235
445 161 516
728 767 180
322 355 719
303 540 321
642 564 902
490 447 446
99 710 379
239 776 94
536 114 287
455 497 590
288 251 33
46 418 958
31 837 28
824 685 353
147 363 752
831 469 668
622 35 849
485 370 992
769 856 994
168 600 326
553 356 861
818 312 34
584 728 235
634 176 367
857 440 235
252 32 419
181 24 496
426 336 376
397 232 468
47 433 748
89 41 873
708 20 200
74 840 609
526 757 294
93 379 429
70 497 607
573 689 145
276 655 201
133 318 179
768 498 857
515 703 270
836 276 724
203 769 423
277 386 425
460 445 809
100 465 900
141 123 628
373 503 138
793 646 750
8 739 330
621 496 347
85 596 81
586 501 957
716 538 51
772 226 590
277 744 800
267 27 36
624 620 306
738 244 86
667 203 705
8 271 96
296 474 45
14 465 699
498 868 665
19 833 616
592 219 40
554 660 148
194 111 387
42 98 215
282 800 212
850 503 819
333 471 718
859 778 940
46 855 785
76 106 781
441 629 986
407 322 748
277 62 545
335 835 459
655 796 688
56 284 77
786 222 500
637 867 201
102 545 515
698 166 755
763 628 35
592 14 539
369 46 50
314 442 102
835 551 37
327 302 561
211 153 474
664 216 928
153 607 455
868 35 933
616 101 201
361 170 339
138 558 605
212 61 557
712 103 821
305 383 544
820 269 1
481 856 115
440 251 844
435 6 395
5 192 129
803 125 713
327 623 129
576 625 111
389 622 262
612 49 817
717 741 739
14 94 132
240 151 984
474 280 893
183 303 182
709 698 140
271 702 750
118 268 688
579 433 892
852 602 130
766 338 361
470 284 599
146 720 658
717 48 829
496 130 818
530 19 156
127 30 432
314 786 428
306 296 488
138 675 855
423 15 224
717 868 754
477 697 295
12 666 202
552 174 283
241 441 982
795 140 905
821 420 448
821 308 43
418 348 193
116 250 716
662 477 958
102 279 456
183 169 536
720 707 26
738 94 929
303 448 641
865 826 923
867 161 596
138 461 467
514 783 919
466 624 707
377 169 85
214 639 245
1 323 319
581 180 415
542 618 444
191 776 293
315 82 362
471 671 932
522 365 439
312 803 550
396 54 424
800 122 819
390 105 167
455 752 490
693 795 591
808 207 71
471 404 488
772 721 140
831 185 560
102 811 437
102 494 303
159 423 592
213 545 198
92 503 963
632 122 777
312 50 559
685 408 188
92 567 75
255 595 218
596 83 635
784 490 853
226 254 836
587 848 377
273 337 977
148 712 301
149 271 574
583 69 930
821 581 493
562 644 282
701 139 998
704 342 649
731 421 695
566 120 802
116 372 351
514 679 662
168 469 881
143 561 368
78 428 215
399 216 397
31 836 664
348 49 88
830 756 18
286 776 613
272 121 856
232 538 887
298 20 687
438 30 25
322 109 323
562 331 580
244 445 460
660 530 567
829 465 196
343 112 635
819 759 516
760 608 690
848 859 665
13 847 902
416 209 773
773 855 358
389 7 442
369 690 260
284 524 421
609 24 153
273 871 671
297 108 105
733 718 929
784 857 655
760 398 825
515 873 802
856 619 35
377 604 894
456 522 942
187 24 547
245 680 229
553 190 132
494 44 361
310 661 997
192 45 525
609 376 69
263 47 905
206 647 93
68 638 700
63 225 543
235 702 316
631 452 64
406 201 733
649 268 336
761 167 582
421 768 697
552 827 979
795 678 724
179 469 987
418 632 910
194 50 946
584 629 523
758 89 788
611 634 951
443 873 838
603 785 999
179 196 323
853 183 12
866 387 474
180 92 446
847 18 750
777 685 466
135 11 12
428 151 276
505 771 819
198 601 321
90 295 43
