8619 25826
1710 6269 -607
7811 184 837
6626 647 -390
959 5769 -238
7719 4941 -433
2346 6796 -275
7393 6702 -460
7082 8264 -230
7023 2475 -141
4988 6316 147
4391 7968 -47
8578 4136 -46
6276 755 -344
2101 6680 -665
5286 6398 -965
5918 3923 -194
2312 7482 371
7035 2615 720
6370 1330 -673
7089 4906 -318
7852 8304 471
4800 7174 202
7433 2000 -938
5342 1440 533
5940 8458 -380
1396 3356 -519
3987 2925 750
8600 4500 793
4831 1232 651
941 918 -132
6526 6356 302
1048 7801 -863
8156 4768 -410
2474 2316 -803
3632 1315 127
6735 3859 -927
8297 4023 256
2813 1193 -141
3057 601 -472
1087 6436 -528
5681 6377 -947
2566 8188 -466
7563 8466 84
4920 8318 -367
5508 234 648
7312 3584 473
6862 2507 423
5253 5440 -849
8465 1201 190
6417 6472 -687
1555 5097 -968
4116 8587 362
7914 3879 -793
3284 7706 -836
7126 7290 -65
5258 6119 -338
3080 2678 -403
7475 3964 -54
4771 3516 -315
4368 5275 39
4567 4325 742
5352 4976 -30
6021 5818 -676
8585 6906 672
2684 4974 641
4321 7235 -966
902 8080 325
6472 1816 75
7266 6920 -523
8506 596 338
3388 2777 604
5587 5838 -875
5203 6697 -343
3216 1509 -540
73 7470 -244
6404 2334 819
7716 4065 -726
1264 1032 -848
2991 557 -481
762 2286 -460
3490 314 46
3904 2516 668
5826 638 465
4732 7913 273
5492 8598 253
3438 6831 -556
5643 8166 -467
2196 2131 494
4937 2125 32
6709 7882 167
4459 1761 821
2898 266 426
7418 219 -702
4849 1849 560
4364 5946 -835
6130 1634 -957
7505 8040 -44
6529 2566 -841
3973 97 -521
905 6903 -718
5755 7931 -121
3471 6448 -867
5129 2224 -659
6728 7751 436
994 6498 411
1734 7511 253
7197 509 462
4269 1563 714
1354 977 -664
2329 6866 213
3619 120 -395
6621 7150 715
6730 4507 -818
1550 7139 85
7142 6446 -993
595 3879 -250
591 4423 443
1931 1864 -363
417 232 286
6356 5533 51
5395 1404 -923
2602 5452 -632
7958 5954 -25
292 7955 -847
7779 5416 342
8211 2387 301
8318 4248 -670
4669 4181 3
1381 7794 -747
197 8051 -501
3499 7579 -134
2460 1287 -412
884 7766 84
19 653 -348
7215 406 935
1665 7570 660
6348 3758 25
3454 6259 -764
6826 7679 -282
7413 2595 261
7197 3177 187
3804 480 680
7138 4804 182
1548 595 -281
8135 6563 -269
572 3516 805
2732 7361 -220
7592 5511 -291
6016 1819 -121
6082 3165 -676
1743 3777 -48
1617 2713 203
595 7132 -867
114 2876 -665
3242 6696 -513
97 2605 482
1426 3298 -319
6879 4072 -915
3738 6883 907
5390 8369 660
6199 3792 124
7511 6040 959
158 1818 -674
1230 1194 -457
3778 1335 -665
1220 8366 944
2811 3691 606
783 3375 -76
5999 758 -916
4358 7687 383
7300 4576 859
7890 549 77
2686 732 867
2523 5321 537
6948 3459 -112
1659 7192 -64
8280 2602 287
6238 877 204
3675 7775 -631
546 8201 416
616 514 460
5159 7845 -491
7300 811 871
3137 5805 -282
5791 3834 -203
6461 7119 822
1679 7930 -470
1540 8435 -975
5440 1790 139
5626 1088 -173
1624 7030 216
3646 394 -423
3596 1756 -967
2095 7075 -50
508 2507 -650
8441 3831 -684
3093 5347 -711
7845 3310 -503
7382 899 -992
3346 5637 -624
1849 2641 169
3526 6262 -512
8619 1874 -826
3259 5098 734
4521 288 -319
4783 8454 -262
6720 2272 -660
5048 7866 -165
6356 7552 -865
642 8228 203
2034 5236 -818
7653 5524 -708
6475 8216 245
148 4701 -709
3479 8106 -836
7929 2682 279
1103 5818 696
166 955 -277
5567 5332 -463
1561 1362 166
2709 624 -589
3196 4773 596
5578 5416 -969
2714 7606 553
7554 3581 -629
5519 267 797
2941 4088 -445
3347 6249 -85
6069 1609 937
3115 2430 -876
1258 3796 522
6326 6592 -117
5845 6639 -905
2398 2351 -801
1294 3860 706
3047 7607 -441
1898 1650 -81
7041 7125 -644
7458 8550 840
4299 1470 864
2522 4613 -759
6844 8507 -655
3555 1097 958
8498 3060 -929
6556 2370 -779
1100 5370 785
1708 7975 529
2663 2973 385
4378 5661 -366
6883 4643 227
8414 3496 706
3863 2856 73
27 3729 883
1488 2185 -660
8069 7087 -796
4614 1523 -838
5585 6429 620
2388 1800 919
1034 1212 320
4125 2768 -218
5026 3427 -559
2874 3010 -930
654 2837 294
1444 1116 -309
2392 3160 -435
3319 1537 515
7231 7667 -416
4450 3603 -881
1921 7647 380
3779 4516 -106
1766 2694 11
8106 1163 6
3206 3000 -801
4708 3021 391
6570 7275 -843
760 6838 464
409 7985 717
5018 7322 157
7079 3717 -573
2922 2593 253
3706 8093 463
4045 3286 79
5959 7926 -12
2085 5746 -83
6770 1449 -488
1545 3741 968
6276 8469 -76
1072 3135 -28
5448 1210 28
714 6001 624
7613 7063 953
1204 8537 150
2884 2529 885
8199 5850 -727
3552 6853 -921
343 83 -529
6665 3464 -588
8343 936 833
4680 5872 25
5843 6857 -617
2602 1525 120
5985 1975 -444
8563 6294 -645
4989 1712 -215
4607 3041 -864
2814 3355 -151
4209 4284 928
62 4248 -574
1643 7619 -119
8287 6783 46
777 7415 118
4067 2220 110
1839 1308 -905
2911 3353 -33
4536 7934 -272
2791 2743 453
2116 2662 -576
2288 3245 -710
7944 6645 -1000
6724 5328 -613
4360 5542 -778
2099 865 891
1827 4365 434
8469 2117 252
7520 5619 376
3192 1496 653
6060 7387 664
6562 371 292
1259 3735 -576
1914 4952 185
1860 3509 681
8595 7135 598
3447 2546 -964
3715 2781 -558
3910 7030 -249
3635 267 851
1026 8526 -741
978 2882 128
131 643 -111
455 6917 568
6841 1858 -89
8125 7241 -410
3830 4610 -81
1534 2450 13
4132 7081 818
2150 1170 -734
6982 5734 -616
8114 7511 -521
5362 6772 9
5850 7482 -79
7559 2828 817
1780 1659 -858
5578 3380 -502
2616 1534 676
4718 272 -402
3410 5341 -304
5807 517 794
4133 6063 -982
7014 8528 -437
3181 5606 -510
5433 5981 39
5587 2674 781
2489 916 86
2889 1641 -571
2842 3731 318
686 2212 -29
1546 56 -368
8242 8101 384
7905 4765 305
5985 8377 874
7164 4747 -922
5170 1108 -335
2927 3722 691
2128 7102 -570
6022 1372 250
3337 4410 424
479 8062 75
7279 2749 112
812 2568 326
5361 3187 -693
2341 3189 -702
7181 7108 -77
7718 3312 967
723 4940 -464
886 2280 274
2482 2109 749
5799 6630 -729
3173 2656 276
1179 3996 -605
178 4036 858
6371 1216 394
4542 3478 -605
259 7765 223
621 2128 214
8268 4453 570
6557 5047 333
3402 2790 -706
7152 4817 544
7536 169 957
5419 5332 524
6953 4119 780
4500 4336 213
5185 5062 145
2536 2122 267
1904 96 249
3957 6353 -375
2465 3376 486
4061 5499 -583
2951 5235 -555
3335 477 290
7160 2768 289
7032 1512 491
7582 5352 -10
6635 8335 822
3831 6161 848
6494 8549 287
545 6655 723
3416 961 476
6424 5457 -349
8147 4122 976
1768 6680 830
8483 1855 -622
6681 679 438
7802 8592 661
3353 2529 274
2537 2096 -614
2354 1747 689
147 5609 798
4005 1077 70
6148 3606 -30
2080 8498 943
1909 8006 909
353 2126 -160
1272 2425 291
5043 6864 441
7792 2011 -729
6042 7869 539
3006 4942 788
4020 1665 -272
401 160 -733
3444 1885 458
6405 619 181
7321 4060 123
6851 4424 27
3870 4272 156
7584 8055 510
1351 7750 -272
8457 1772 181
7953 4477 -161
6371 8189 -625
7005 8516 623
3439 3818 -366
612 250 -450
980 5779 921
4345 6950 -963
3418 5089 554
3075 6857 -632
8573 5893 135
2090 3728 96
2650 1990 400
6877 3958 325
962 3478 20
3212 1031 -179
3798 4386 308
6830 1499 569
6049 5182 -503
6939 108 815
5289 4769 68
5333 6543 -842
5353 1781 -404
6436 55 -185
5472 4568 -973
6899 615 -545
4809 7049 692
1067 4478 111
2261 1737 227
5734 8299 -855
2825 203 -311
7420 3317 162
6466 2718 -917
2345 6958 -633
4506 4939 235
3339 7912 321
5210 6433 628
325 7984 998
4396 5685 198
1224 677 942
5516 469 409
5122 5349 999
6114 8351 -318
4236 2838 -535
5667 6309 886
3163 6963 -72
465 2849 -837
7816 5443 939
183 3125 482
2733 3170 678
3408 1541 -711
7326 4715 -717
5018 5861 -997
7738 1808 395
4282 3522 -647
2896 2232 -96
518 2742 -369
8245 2548 -191
2436 8293 -385
6133 1373 -51
295 83 93
8534 6222 -999
1604 7012 350
6750 1076 -262
856 2875 863
3796 4619 -984
7348 515 -435
525 7432 -442
8190 60 -77
1739 7725 -889
3783 4189 -475
3359 7163 -10
7739 6570 -146
2474 3857 869
1277 6721 -609
2987 8550 759
7022 1976 846
3601 3803 -281
2572 4904 533
916 3175 768
8168 5320 782
460 4775 746
2105 7660 472
558 4735 -744
1067 2183 -397
5245 3069 809
4071 7300 -920
2507 7163 710
5715 1122 280
1717 3849 -293
7264 5579 -762
2934 5935 138
3644 4989 -75
8527 5919 671
1829 5581 844
7696 6172 32
1836 6872 267
311 362 148
8439 3366 -860
1395 5259 -125
3327 6496 987
6813 4558 -140
6498 1900 177
1558 880 797
6493 5263 -161
2592 3710 -304
5352 724 361
3415 6145 -192
3209 4577 316
462 8318 -628
1661 811 -318
3690 3093 -338
3628 4517 -16
7788 7308 -575
2385 2422 -911
5926 7699 -943
8445 517 287
312 3812 280
153 2618 -38
3733 6568 587
3515 8288 41
4507 2559 -570
1952 3245 -254
1535 509 -301
3794 4941 2
7893 7101 -564
5142 2695 -423
7267 58 579
2675 7614 830
3437 7850 859
6965 4327 -365
8258 6065 -350
7114 4490 -678
6316 452 -943
2822 3400 -387
4375 7661 -996
2867 5473 -59
7348 4969 226
630 7285 -69
1457 5724 -884
4984 2869 -587
3334 7802 -144
4964 4354 -391
1294 6250 934
6117 6706 -718
3416 7329 248
1619 3912 460
7543 4117 774
172 6632 -728
290 569 -257
6022 1042 112
6128 6048 668
5640 3349 -349
1475 123 -795
5667 5221 -471
2746 5574 82
2192 5338 499
8325 7155 -475
7620 1381 242
6556 7239 479
1994 4145 400
2854 4106 573
5558 4181 -460
4244 646 910
5800 1010 -836
544 8398 -217
5004 5326 -760
7695 5730 -195
4710 2033 -509
6168 1517 -829
5262 3039 -838
652 8195 491
425 6815 -856
4205 8002 -3
1237 2806 -709
2372 3099 940
2683 158 422
4854 1549 944
8268 4673 -623
4439 1786 -735
751 3287 -524
3966 3684 168
8435 924 727
3629 1006 942
6036 6687 -522
6871 5489 504
5761 3063 -999
3986 5569 -109
1178 2991 -365
5696 2366 -809
1537 4678 621
1271 8513 -92
1905 7207 133
3041 6325 821
7064 4437 -597
3971 6347 526
6324 7630 -687
2713 6880 -608
8595 8314 -67
2101 2131 -825
772 320 649
6321 906 -410
5614 1354 615
5824 545 -530
5205 1857 -548
5814 8143 469
4523 2155 10
7226 4449 -975
70 3575 493
2726 3954 -809
3142 2849 -74
2122 4204 -4
2537 6179 -273
3790 400 -48
1696 8592 975
8402 7775 747
3873 2846 627
4935 3505 807
7281 5394 993
2545 2735 68
5232 1977 969
4633 2848 296
7450 1879 -24
8429 7964 -476
5534 5200 -733
4936 1156 810
2205 595 -437
4795 8345 -230
1173 6959 -355
6776 862 -785
6368 2276 -594
5971 7028 871
1715 4851 734
1577 6106 -267
4851 4984 -984
6497 4044 993
5408 7072 431
2421 1498 120
1604 5465 -315
8001 6366 867
7821 1769 283
1579 6788 -291
5491 5424 72
6701 8552 473
3833 4483 -698
8359 3076 607
2720 2985 -811
4456 7932 -185
8350 5611 -5
6248 2204 -743
5575 4426 188
4453 3177 357
905 6686 263
1854 849 635
3374 5714 107
1321 8188 -132
7758 1008 -602
6574 4703 701
4682 8021 -87
6230 6279 -100
2072 7172 -913
4867 7038 704
6383 2174 -500
1209 5663 -298
586 385 33
4247 1113 157
1391 6248 -656
1906 6494 167
3671 8039 -272
305 2823 540
8255 6822 -975
6285 1487 866
516 4900 852
1377 8064 823
6701 3230 395
4198 5239 768
1379 3863 -312
3407 7588 -924
8154 6235 -19
4628 4917 -327
5475 8096 926
4085 2275 895
7597 7111 -828
5106 4107 -78
4701 7627 87
1192 4305 181
913 4100 325
10 693 390
3528 278 -264
423 933 -439
3993 4104 -474
2836 2141 -285
6672 2914 -240
2468 6066 597
8586 6220 839
1055 4799 834
8387 697 -381
3023 3617 -655
7212 2182 865
4080 4762 974
2445 4138 -946
3893 6630 -380
3158 662 -311
4312 5828 944
250 6089 -312
7134 4794 69
3143 6864 409
8238 4049 190
1147 4647 -891
4221 475 407
2625 3466 -864
1805 7739 -602
2509 5386 -171
6175 2371 -198
2330 5746 110
959 2770 692
2298 4914 -700
6015 1028 -468
5322 3589 431
2253 759 960
7558 2090 -829
4143 4358 -346
6174 5644 -177
5735 7834 -271
5596 37 422
325 5481 152
5068 4603 565
1205 5495 420
1205 81 278
6413 5705 -49
6779 4143 584
2450 1636 -451
92 2642 -460
4761 7410 -961
1067 5634 -762
7512 3293 -298
4530 387 -685
4254 3947 655
985 321 597
967 3256 965
788 2243 361
3862 4537 953
7563 7581 979
6735 6000 629
4978 977 -140
5866 5798 -606
6394 5798 379
6965 1523 -899
5995 1202 57
7997 2190 -735
6262 7259 -330
6605 8616 -318
164 1647 389
2169 8454 797
3777 691 39
6224 4176 333
6239 6045 -765
6053 7643 -411
1793 5969 -740
2498 712 -775
543 2569 -664
3610 7414 718
6290 1140 817
3454 4463 200
1770 8240 -114
5402 4787 -764
3084 8399 393
4558 8526 -966
871 7934 -279
6120 1771 255
976 4581 307
2410 3836 -113
8214 7829 963
1535 7851 -729
4338 4807 -58
6340 5794 861
8158 7296 -370
5544 4414 -224
215 3671 -443
5625 338 122
2102 8618 254
953 2832 -199
1409 1791 784
6561 1933 -760
7491 6570 219
1131 2336 -116
346 106 297
3691 7251 -292
6224 90 -855
12 5393 613
2885 7562 -284
2611 6322 532
4481 4036 910
8110 499 745
2436 4287 -76
5214 6684 -122
3218 2631 -178
4234 755 -822
3560 3732 -48
8518 1568 -632
5429 3419 864
8214 816 -848
6603 5106 -924
2294 7394 37
5538 4733 -176
8241 6234 193
3979 7132 -793
3263 758 819
6810 5630 730
984 6821 736
3764 1299 833
6508 2964 -37
6102 5357 53
8588 4625 244
882 6766 402
6390 268 -825
2807 6433 657
611 99 661
7834 3978 -740
540 4834 25
7332 116 87
2939 2388 430
5561 7235 -294
1715 5029 -411
3827 2078 -565
4060 5046 -285
569 6443 568
1277 7988 -617
1 7680 377
2404 4625 98
1180 55 -185
489 1666 444
5963 2646 849
775 573 -808
1806 4386 -159
4390 7736 585
3790 4499 -506
1011 6766 427
3270 4727 -122
5860 2760 944
4492 3210 298
733 1367 257
6071 1036 466
6378 2835 -653
4108 730 -733
7104 787 874
6852 3818 -184
8388 2563 -640
3236 5020 521
4720 3672 506
1092 2803 411
3494 5687 853
4875 3476 530
1117 8101 -475
5185 508 533
3886 996 -261
155 7214 208
8553 2050 -885
7364 2400 193
493 4775 -610
4570 2619 772
7478 552 166
7650 4734 -967
3088 8165 -199
7340 6010 -630
7986 6086 583
5634 4041 817
2968 3686 608
4372 5702 530
3054 1853 92
4944 7836 949
586 3139 -912
3395 3211 -446
5135 6975 -592
4679 4459 -382
663 4710 697
998 2017 853
5393 4161 219
2898 7628 -728
3629 5829 316
1871 4777 692
4254 6792 490
4123 6223 943
1582 2107 -450
7240 2110 976
2660 1381 -36
2897 7598 -521
484 3538 264
5904 7828 912
6873 3727 -417
6491 7119 526
5612 7880 418
200 6377 -176
4935 4951 -800
3109 6627 -228
1473 5000 159
2252 2939 964
4230 6606 768
8554 6393 144
5248 3036 -929
4286 4550 91
1908 2470 -678
413 8565 843
1168 5901 173
8588 2056 -816
1900 263 609
5640 4394 912
5979 2905 -534
5386 1879 534
4957 414 -920
6636 7671 119
7437 8235 -584
13 8463 -623
1631 1546 437
6564 687 -125
6023 4273 -962
156 721 -51
2639 3145 655
3469 1941 -512
8065 5561 -432
3528 1770 -255
7521 4083 -432
4152 7211 838
6954 753 855
5594 1887 -336
783 5466 -352
3610 3389 406
7132 5478 -56
707 8300 372
1095 3628 527
1991 5553 -359
1442 1600 250
5152 6562 652
3756 8235 52
6707 4696 703
3006 8578 721
7655 8308 -227
5533 8375 660
5937 6993 -287
1810 626 -995
7220 3183 476
6898 3375 456
594 7989 282
7337 3639 -607
2486 8070 -290
4562 3685 325
3909 4655 797
782 3715 248
4245 2963 -727
4547 6831 620
1554 3162 828
8005 3821 -981
1112 7242 -217
5443 7167 -852
2356 1089 369
3234 5102 -242
4373 7136 -372
4991 2135 -417
1668 7658 -857
8478 7269 -962
5430 4879 447
1723 3618 -775
5839 1764 550
8441 8023 713
3694 541 224
8543 5130 -223
4579 8370 976
3039 3136 9
88 3958 -532
762 5287 -290
1906 481 -348
356 1360 -164
8540 5779 293
3901 639 -633
1855 4920 650
2824 85 692
2904 1078 227
6217 4028 491
5168 265 611
1554 6379 -791
4852 4571 -561
2785 3562 570
1878 2631 -169
1150 1603 -367
353 2808 -391
6580 2147 -586
7655 3175 -172
3914 250 226
6564 8349 163
2133 4154 -467
3823 5311 -830
1908 4719 -529
7014 6516 -114
5394 3543 613
4346 647 -462
7506 641 379
3215 7161 264
2239 632 940
1961 6111 -628
3831 887 803
8078 740 730
1906 164 815
2926 3105 582
8094 1672 828
6436 4628 3
8576 3517 201
8159 8238 -554
1847 3869 908
6276 1372 -387
5358 2445 657
8583 5121 626
2529 3729 601
7594 543 404
6876 5128 702
8271 5404 609
3518 4797 553
8580 6194 -112
2126 4755 788
4280 4227 117
6573 7779 -839
6093 3998 624
3057 6587 993
3087 3990 -860
5412 8145 246
8598 6952 808
484 7940 -797
4997 7054 331
6624 3039 -285
5914 7636 -39
603 2165 653
3629 2335 -267
5610 1408 -746
326 4335 -166
7134 8455 9
8529 1682 665
3254 1722 784
350 6606 118
1845 6642 -227
3474 1692 999
3672 2428 540
1679 6798 959
1909 7422 155
28 5126 243
8245 4550 145
5488 3562 313
2791 5962 19
2747 7052 -841
3062 1121 146
6932 7449 -116
4186 7216 -226
2119 7114 -293
228 4635 -761
4829 7875 229
2067 6022 -249
48 6507 661
6941 2811 816
1106 2750 -320
6959 5512 503
2861 3762 987
4444 5343 -557
3344 7659 -528
3131 928 -520
5185 1790 299
2266 7030 -387
7887 1020 -431
2332 3397 -140
4409 862 -803
6205 3013 273
3923 1703 -754
1975 8166 442
8401 2566 -434
851 487 203
5165 350 805
6556 4832 228
2623 2940 -189
5795 3892 474
4800 8004 145
4334 1453 529
6403 510 -342
3626 6669 -417
2337 1702 989
8116 7319 950
347 6013 705
5513 6812 -338
381 60 -680
7710 18 -994
7567 7088 263
1822 8529 -742
6352 1787 470
8120 7001 353
5052 1049 740
6578 6382 936
1759 3129 360
5345 7101 -899
3231 3804 -1
1101 1526 -821
3447 6562 -676
1980 6132 990
3712 3795 -227
916 7531 -336
4630 682 563
6191 5633 -103
4921 2184 -798
5935 3805 923
7709 7017 -357
7211 3811 -93
4089 1390 -685
3929 1279 735
7468 8467 252
8408 1736 13
3184 3838 347
4387 6838 -439
7705 4775 616
913 4518 -183
2388 7472 -600
590 347 650
4195 6039 772
4467 2672 -631
2816 1305 862
3568 2221 -446
1242 3947 225
2748 1473 606
2712 4848 24
273 6190 222
1721 5281 750
5054 4936 158
1672 2220 88
4063 1819 -293
1909 5569 264
164 7057 -321
4817 779 -794
7943 8592 -414
5447 2362 501
4364 7027 318
648 548 -549
1546 2759 -465
2929 1977 183
275 5729 -366
3247 681 -831
6224 3633 -107
179 6537 -829
3080 5015 437
7485 770 569
174 7879 296
6516 6013 935
1847 5105 926
778 3077 408
3504 8071 -747
2100 6772 -198
4256 1675 947
5338 5882 851
308 306 746
2708 671 -564
3955 4146 668
1538 4021 351
1561 7318 8
7603 580 -243
1828 6945 -340
6763 162 -202
2629 6771 -512
1494 3725 654
6375 7498 -380
5674 4779 -214
4344 3653 -717
178 5455 332
5088 4136 710
1285 7272 852
6523 4161 358
5239 4740 -214
3315 2514 152
92 1144 195
199 2246 47
3725 7507 743
8129 8213 39
1643 5366 -203
8445 6673 370
6949 2705 527
1166 697 -228
1093 6620 286
2666 6697 -608
2060 6699 -811
7742 4126 197
7791 5622 -809
4825 3237 -778
757 4326 -630
7179 2839 -647
4586 4984 800
5361 2159 -261
6755 4843 684
2625 4336 659
1070 485 58
3324 3603 -929
1980 1230 345
8059 7477 536
8007 1994 761
8358 2757 464
6234 1171 328
5639 8250 -540
7710 2909 -421
7997 3041 581
2125 3670 -450
5358 7793 -490
4408 8101 -762
6850 3466 628
5491 5784 -263
5533 5797 -47
7096 6811 279
3896 7420 14
1739 3554 -821
6986 1424 883
3616 3631 966
2293 7843 -578
942 6355 906
3439 1108 -757
8260 6441 704
1637 3034 -588
2011 2056 43
1480 2955 207
3802 2942 140
6475 4569 8
3018 1312 -204
353 1404 238
3990 1283 -459
6265 5768 781
8162 2861 796
4087 6960 -976
1701 1941 -279
4984 4005 335
3247 889 -586
3 7411 -626
7590 4943 -951
2051 7329 612
1403 4749 -779
3385 2408 -97
8604 314 -798
6453 8135 122
6310 5055 -970
3126 6642 790
4953 2794 -11
7418 7930 -958
5168 4473 826
1871 2606 935
1524 7855 217
8300 7890 -40
873 4109 672
4364 5788 -637
5308 6107 972
6681 7719 626
7527 1147 717
8398 7675 780
7848 391 774
8271 1437 -80
7083 6476 938
6455 5865 -800
6483 270 422
8030 3093 -277
3138 5597 -640
5711 4256 816
4494 7830 -400
8100 2518 36
8307 4157 553
2109 7259 -518
1973 3042 289
7975 3850 -274
6577 5260 -209
2057 1882 715
7063 6662 476
947 6080 -384
6266 844 913
2650 7181 -151
987 4641 25
4900 5662 -6
973 5117 -482
948 8406 -868
1771 4826 -445
4867 660 -990
6945 1812 309
728 7884 -500
5067 1126 512
7022 6974 292
7795 6682 980
3218 2735 -564
3942 3281 217
4026 5837 940
1343 8211 -206
1614 3388 836
131 2081 -248
3435 6270 464
5742 8520 -759
8279 5994 -408
1996 2240 721
2866 3819 -148
6159 2833 -279
7771 6546 701
4296 6462 370
5 3544 -381
629 1523 855
6616 5543 538
591 6441 929
1203 7561 -387
4370 6750 78
5809 4856 423
984 8094 -159
4249 2793 346
3600 8049 -569
1291 3545 756
1493 4552 812
6308 4775 -277
7896 6654 885
8037 7467 118
2911 4618 -923
6427 6691 -96
6413 8551 352
3635 3233 -262
410 8543 -341
5426 4091 -740
4654 3697 -492
5341 2083 -116
1944 3200 -462
957 4990 692
2536 2852 392
5943 2702 -239
563 1375 508
4496 7829 -395
5533 4704 -567
1252 5190 581
1109 7347 -632
1633 6214 69
1998 7576 -54
6407 6624 705
2048 7569 806
478 5598 313
1420 881 -325
5349 7542 979
7212 8583 116
5382 7324 842
1610 7088 -492
1384 5455 155
2953 2957 -215
4788 3484 807
6179 4649 514
7528 7671 152
7186 2513 902
4509 4678 787
3998 8312 -125
4428 1039 499
1521 6281 15
6866 6567 137
4061 6715 179
6001 6012 -139
8072 6425 10
1575 5556 -532
8573 1041 446
2020 5276 -355
6721 7797 944
6967 7835 572
2834 6749 295
4873 1310 293
4256 3392 895
7245 1937 -113
5964 1265 -267
1469 3925 327
2252 3419 -397
3682 787 973
7131 7190 -650
3804 726 550
349 8497 614
6952 7795 395
6683 3571 -199
399 2648 246
1469 4368 991
3951 5272 812
5298 5532 889
3247 2011 143
4165 5885 -247
2530 709 -291
925 5777 147
5269 2268 -16
6670 7649 -138
1983 5108 -455
1448 2099 133
7458 3913 540
3207 8338 849
2597 6148 548
7320 6213 -823
2455 7500 603
3260 2899 -628
6711 865 142
8190 1723 -709
6973 4912 -534
2132 1745 -182
4298 724 -56
3161 5517 -130
3593 6966 -477
6280 2621 -366
4291 7608 -412
4399 5549 369
3090 268 528
1978 304 691
6387 6679 -264
6693 1796 -8
244 3702 317
5320 491 768
2223 58 742
8502 6924 -576
7096 8518 516
4772 6321 -597
2119 6833 178
1936 6521 -779
7991 606 891
514 3382 527
7993 7136 653
6165 7316 -277
1290 1393 -498
1112 2779 183
1212 2299 86
1943 1397 -948
1147 4511 700
552 4278 -412
4672 6673 -384
4628 5153 -401
5853 705 948
6407 6237 810
3097 5201 590
3630 212 -584
7138 2289 415
7618 2494 288
7372 6563 924
8325 3294 561
8219 8495 -176
8255 1049 975
6391 7061 -571
7579 6409 -733
6555 5955 -765
4403 6790 813
3535 1736 796
220 7163 200
1216 2262 -153
7451 5642 -566
3701 6388 -124
2079 2804 -190
5479 4 38
6458 1793 -781
6517 2538 -273
7253 8094 -793
7310 306 -894
3204 5136 -25
3331 3798 -111
533 3249 699
7015 454 777
3801 5897 -376
5742 2148 -516
6305 5241 -124
5584 1791 -757
6826 643 -543
1143 7251 -360
6760 3726 447
3939 1100 396
3658 34 429
2964 2549 545
4712 996 936
2358 6928 907
8278 6939 195
6507 2980 -284
323 6696 311
7692 1130 961
3943 4028 -148
5232 7067 60
6999 4607 796
5316 4914 -756
8191 3361 925
337 7739 527
4889 6512 167
8215 3773 939
5458 5415 423
1733 3073 -503
8465 4149 879
6901 7023 215
7521 233 -730
2880 7999 832
919 4084 650
6304 4765 785
6804 1507 -535
1746 7897 787
2136 6364 577
3095 2668 552
5251 7885 100
989 7353 -552
4665 3868 -628
13 6353 730
1019 2397 413
8209 7904 -570
7571 785 -839
5906 1777 -473
6449 3338 44
2474 1011 613
6314 143 716
1115 415 313
400 5925 -300
8513 5227 -590
5089 6132 538
2122 4570 441
2988 1649 -955
1942 7182 -16
3089 4675 267
242 4115 -698
5267 5557 427
7280 1518 445
7124 7712 412
8283 6901 -596
2961 4455 -761
6614 1455 143
1724 2993 926
995 4250 -771
7522 1333 -620
4181 6386 935
8215 1523 -937
8218 3457 673
7915 5320 -131
2309 4042 -889
5853 6255 -47
144 1137 270
1525 5537 316
2877 5469 -931
3618 7347 -204
1414 5178 882
5727 7235 782
8491 7602 259
2364 5879 186
3344 6691 -215
3504 2131 -845
4264 5920 -501
7542 3332 667
3225 2669 -983
1746 3421 985
3411 5419 123
5144 1262 260
4342 4082 -352
2671 5832 -700
6914 2666 376
4237 2726 -689
3095 1424 847
4264 7804 42
3373 4472 -23
2353 923 2
5373 5870 -843
1839 6269 812
1985 8160 -100
4743 773 90
5201 7907 780
8229 1738 402
250 4654 898
5424 4486 -603
2762 943 -450
2129 1118 720
5459 7894 971
6334 5092 -690
1929 6541 196
3966 2583 -733
3475 924 194
5294 2733 -286
5941 194 -403
6574 6304 -112
2960 1071 409
4813 3413 -886
4103 5624 -930
3494 2505 805
2752 3957 -119
6585 7403 -580
2215 6403 499
192 3670 558
8510 241 -369
5273 3068 261
2739 3332 815
637 1200 381
1587 2411 -293
6902 1162 95
1650 5222 -40
133 3380 347
3082 2755 -8
7639 5823 256
5297 2990 395
3766 1263 -590
1737 5231 950
2650 4971 279
4787 5345 141
6127 6771 222
5287 6923 311
7212 5832 -861
1351 7424 -869
6678 5173 -397
5575 3737 298
291 2308 -792
3335 4711 266
8602 5670 -642
5013 1374 684
620 3174 419
2505 7617 -405
5116 124 -185
7560 2291 377
464 6152 -186
3418 1731 129
3504 1467 148
2934 860 87
7556 2962 -826
7415 4640 -860
1833 5224 -831
7084 1081 649
3960 3656 -222
408 764 776
7979 665 944
240 1085 -286
1941 8293 -669
1625 2257 -824
7923 7060 151
5652 5511 -429
5193 6042 -329
5930 6617 -334
1806 3860 -397
3964 6471 -255
274 4605 -184
551 2237 718
6973 8178 363
103 6819 -658
1314 5849 -784
5024 7572 409
2208 6659 -87
8600 2672 190
4529 3991 -484
432 2766 464
257 7401 811
2806 6338 518
1272 5394 -823
3075 6847 203
8219 5837 -348
7225 1371 379
5928 2673 689
6070 4752 -719
4439 5926 -234
7291 482 -82
466 1341 304
1230 1687 498
7717 6490 -399
7480 338 5
8607 5464 -488
7920 2101 -10
