8635 26734
8381 7058 34
4063 3046 -56
1248 1906 893
1046 4974 699
3790 947 -394
5106 1599 976
762 5815 243
902 5996 -992
1539 3263 -728
4025 2012 -380
1833 7137 377
3494 6358 -812
4513 2185 563
8496 5753 386
5847 5811 -169
2897 3593 69
7592 5292 176
7200 799 423
1273 8272 445
8012 6075 866
5649 4740 30
7183 4217 -971
6778 6148 29
2270 5546 -739
2198 7542 -684
607 7748 708
2715 2854 -226
6037 1165 -164
4473 8608 -50
5470 3234 898
1590 5038 198
6755 8243 759
2281 2480 861
1120 7758 947
2812 3624 142
292 6469 -670
4058 7587 851
5642 171 572
8121 7835 -89
3604 4435 209
5687 5691 515
2858 5935 -771
4288 54 -863
119 3596 313
4036 5173 -502
1892 596 295
4329 2629 -762
1022 2279 402
5924 6313 40
5114 2605 -479
6421 1679 -519
431 7615 866
65 2834 822
5105 7140 842
1994 6213 -555
4288 6277 -430
219 230 852
3554 2185 279
516 3910 729
1439 110 317
4766 6194 799
5910 5727 750
3379 5642 -574
1309 394 545
6175 4310 222
7390 5107 -223
6692 7779 578
6059 832 540
4405 22 -135
5399 4471 467
2681 7688 -340
5413 4032 -876
2083 1948 -63
2188 3837 -476
4208 7925 -105
5825 3226 -523
6743 2880 586
2011 437 674
1156 1911 -73
2303 1265 -302
2901 3928 809
464 1289 675
6132 2756 -158
1818 6294 -435
6903 944 386
6340 515 891
3021 379 -570
3343 486 -920
199 4634 -569
8503 8109 -274
4036 2924 -538
6776 3191 -759
4306 7738 -889
1967 2620 761
1853 483 484
1075 6633 499
5729 2596 734
3160 3907 956
8532 3330 112
2690 2002 -828
1109 3779 -530
6509 7358 4
5872 7856 -772
3316 7479 -517
7805 53 426
5830 3558 408
3448 4555 -201
7113 6927 -927
3194 6690 -260
1577 5363 187
7604 2071 5
6720 8350 -197
3364 1342 880
342 5632 543
6947 6404 -97
3299 1191 407
6145 321 535
3608 1752 219
7718 7147 509
4165 5502 884
2595 8289 73
6845 2784 -720
4043 7714 132
7247 4797 731
8459 2444 -443
3560 3315 364
267 7178 206
7193 3395 -834
4897 5565 -659
8371 3383 702
7666 5020 -672
3426 7257 -404
6867 6260 -561
1317 4918 -557
8114 4446 985
5022 6078 -427
2954 2891 -129
1488 196 -749
5597 2388 678
7312 3247 561
4042 4646 601
1660 8577 521
3586 6174 -269
680 2299 121
1751 6456 457
508 5718 553
6259 5037 428
3181 2842 138
3529 6446 -345
311 4628 -911
1998 5367 606
1889 7749 930
2989 6404 -765
3486 1808 625
6455 4912 -638
5433 1778 961
6229 1929 86
573 5678 58
1815 2033 851
4141 2270 726
1975 2904 -688
8295 6286 -503
7034 8121 987
3985 3194 -877
2448 4388 762
7287 6902 674
2798 7711 -198
783 3353 34
2983 7606 269
7409 1857 195
5953 5734 -156
309 253 -785
7393 1573 -412
7054 3973 -229
4865 3990 193
3575 1936 933
2441 6892 -821
4036 318 -827
3096 1839 -299
7941 3148 -781
5455 8402 1
3601 4231 290
6183 7412 152
7134 6660 -604
1235 4497 -208
7065 8187 800
2538 6388 -110
1360 6580 909
5365 103 143
2577 5986 365
3435 1723 -454
5371 7499 782
4034 586 229
5348 4589 841
344 4027 -910
6530 5132 936
2585 6628 835
5396 7265 -1000
37 4073 558
4052 2776 317
7460 5569 -193
5379 4064 -835
5326 4141 981
2623 3620 377
1724 7664 -229
3996 8583 544
6581 6185 21
5429 1191 642
3192 4368 -412
1418 1254 -394
5788 4919 324
8277 2656 -868
3583 1316 920
3078 3641 -88
7735 4999 719
232 6600 -54
696 4535 559
3916 1410 899
558 2778 -485
3468 2078 -272
6863 7102 -898
7670 3359 -166
6117 7147 776
4494 5753 528
4088 4985 -839
6791 6695 -673
8372 779 -134
4675 3358 -930
4890 6604 -420
8442 3507 -393
4806 2790 137
6578 4120 197
975 7290 216
8570 7017 614
871 6303 168
6962 5299 -869
6213 6899 326
7968 4035 -362
4449 4679 -237
7266 6102 -803
610 2912 -299
1629 5349 907
6052 8044 80
3380 1931 -155
5654 76 -659
8176 6386 989
4483 8549 816
8508 6987 -594
1702 1482 -598
2518 5182 154
1565 6866 -973
6426 6065 756
345 2944 348
6903 201 -593
2293 5974 632
7189 6637 579
984 1980 761
3733 7341 586
4849 970 -86
6996 1620 479
3225 6586 -356
7789 4506 -481
1323 7900 -671
8631 4344 -408
4828 4624 -317
742 1922 469
1182 6231 922
5994 1376 202
3912 1319 237
1829 4841 399
5022 1079 -424
5472 5910 -279
7542 7515 -768
7004 2863 563
5434 5307 -812
7621 2890 -207
4790 7169 350
1058 1270 -644
90 7445 360
437 4089 -81
2758 4344 161
5150 8196 852
1908 7082 661
4574 215 -446
7973 8320 -549
2662 7594 -422
2729 5302 -504
1131 6959 -586
3366 7298 -920
7887 6257 -258
4798 628 190
6350 8449 -816
7921 1992 251
7183 4187 829
5815 4116 563
6643 3905 -190
6966 7255 264
5200 140 526
3540 5712 -908
1148 4536 876
2713 1022 -21
5915 4951 -392
5168 4916 -616
3050 1400 348
1848 7485 -71
3243 7852 -663
4386 7259 56
1750 8046 32
1419 6021 790
7640 7526 641
4108 5215 -267
5820 6526 667
3304 6862 -100
8404 4236 -859
5063 6896 124
4068 1541 -676
182 5109 -522
1462 1181 -95
4524 1113 985
2165 1231 -91
8461 6496 39
1013 3772 -202
5269 8090 -904
3270 4614 -128
2538 3836 -203
4075 7509 -5
6739 4095 -810
7145 2248 10
7073 6703 -775
2669 1259 27
1940 1368 932
5022 4224 746
1772 6951 776
4142 5048 682
2428 2294 406
7893 5283 645
7611 1500 -799
3496 4152 -808
4417 6341 -855
7473 1867 381
43 2889 -840
1422 2169 -247
2501 7669 281
1072 3461 174
4501 4091 151
8514 6783 275
7745 2861 94
6977 3520 534
5764 6802 498
5849 7942 975
3011 2988 -763
7749 4114 -185
715 5830 132
1699 5515 104
7738 1419 919
878 3104 -941
7162 856 -516
4122 2182 975
2331 263 -606
5881 185 -280
314 6878 -553
2224 7395 34
7349 3265 707
5369 8030 902
4563 2617 946
5770 2525 598
5597 5993 -675
7320 1701 -195
7395 5485 -196
7990 3037 -285
70 97 -167
518 4660 -539
3650 5466 -21
3019 404 -521
1334 5086 -903
3508 129 -881
4427 4544 -588
737 8045 -858
5648 3900 824
1596 6267 -129
6955 6027 -435
35 5190 215
2188 7967 -390
8380 4092 822
3364 2205 -273
2973 6145 600
681 2427 -21
7029 840 -58
5505 4349 -996
4300 4035 -687
1946 3858 300
2114 4962 -867
4905 3486 -895
1354 6140 -597
2412 5064 -45
3341 4500 115
6162 2918 336
273 8271 -389
8581 8608 585
6976 1437 546
312 4309 -26
6178 3800 891
3715 3016 601
7015 6522 347
2138 4128 462
8164 75 -984
665 459 -953
843 45 -963
45 585 980
2627 4530 250
3626 4515 -974
604 2697 -657
1706 3400 -137
5099 4993 -56
3316 2916 -183
4252 6075 -412
3636 2550 -471
796 13 852
1757 6444 -343
4963 447 102
157 1896 683
3312 2592 844
5218 7359 606
2021 8598 851
2586 1707 -890
4336 2148 379
2725 4856 347
7084 986 -397
623 1268 -122
5274 722 291
771 4808 95
2807 7824 496
8614 3741 -318
2603 3565 310
1571 2066 35
268 1671 -82
1911 4447 634
5859 2958 873
5500 5473 -887
7963 6634 -390
4663 2433 -570
6205 5648 597
1258 4068 819
5708 2286 -223
40 6430 193
4834 6063 -687
127 6343 -907
7365 2211 527
891 3067 -453
365 2305 -741
4257 6855 556
7046 423 -912
4379 6008 459
1714 4252 -269
2361 126 245
1050 5942 -19
6551 4344 901
284 5858 107
5126 1432 -964
2186 6963 -250
2025 5048 -365
2676 168 -581
7834 645 989
7783 6670 630
5763 4605 -392
7476 4156 -424
7111 3864 59
5590 4584 -436
6922 7528 -718
5599 3045 2
2087 862 -376
4593 2323 657
4805 2436 -922
7928 3650 282
881 6843 -43
2513 7772 -799
6530 5888 -863
6964 6439 -387
6041 565 669
1371 2164 270
7261 312 -528
1564 2324 -915
7517 4180 -834
3249 7170 419
7592 6507 -272
86 7727 -635
5757 7202 444
1646 4247 106
6996 2411 834
166 5614 475
4839 1408 490
4404 1737 -988
6943 2134 582
4304 2353 -237
3676 6590 -15
66 1108 -265
2353 1079 558
7071 6671 745
3659 2784 159
3829 2352 -148
4925 708 -299
6437 1264 -277
2123 1156 -914
3734 6641 -211
465 8163 -91
545 1864 572
46 3016 -694
7561 330 563
4538 4486 -15
595 8382 270
1018 3500 -223
1316 8349 535
4964 5917 -58
4027 7014 811
1133 3501 -947
8050 6826 450
567 2130 520
6343 7721 -738
5664 6228 478
1749 4600 785
1881 984 -985
8087 356 611
5507 5928 471
2521 7279 972
547 3988 -614
413 8117 -518
4397 7427 -223
6720 4204 -181
1222 8250 994
2552 1481 -258
4920 1263 -573
440 1896 -747
382 3147 -244
8323 3801 965
2959 771 -836
4071 4319 -972
2388 6801 -707
1469 5971 468
5068 2274 152
7741 4955 -113
8519 299 128
1509 2415 353
3964 1277 418
7791 6920 543
5574 2137 538
7036 7121 -710
5302 3817 -995
2105 2490 970
4572 1383 861
3289 451 12
1346 4167 430
2638 871 -15
1172 4262 428
6068 1012 -963
564 2034 731
7379 829 -751
3575 3361 -385
3943 5706 303
6995 7007 746
8306 7440 232
5041 984 -244
3971 3972 61
638 758 124
1536 2043 -242
1779 1103 -478
3160 8453 222
5578 7192 -865
5922 3785 807
196 5157 -988
4956 3688 506
7504 8509 94
8183 3383 -689
1933 1969 553
2210 5269 851
8447 2974 701
6861 3102 843
7106 4793 -17
3735 2809 995
8283 2740 329
5848 798 812
4887 1897 -356
6374 8574 661
8363 2598 905
3791 1498 276
1661 7642 41
55 2133 -196
8528 2571 -418
4810 4823 950
3969 6018 -827
7823 1936 -143
3368 8109 718
481 4060 -545
5822 3655 -669
6125 3728 -319
5780 1013 868
2734 1604 231
5680 8181 -775
3479 3690 43
6962 3472 388
7027 6989 -557
5502 3143 -46
4499 1178 -392
3631 2754 -234
4678 3108 -89
2516 40 236
4942 4137 -812
4996 6725 166
7553 4416 -952
4455 1274 859
5629 5671 -817
8096 6780 940
2201 6209 -724
8284 8059 178
3090 7237 397
1010 7694 -758
3000 7269 375
1372 6403 548
3613 8203 -283
1162 7170 -125
2674 1724 151
2564 5040 679
7050 7786 544
7219 6048 -178
481 5423 496
2022 895 124
2025 2925 237
7485 6152 -178
5852 2648 256
2873 1360 610
608 4841 -861
7344 5415 527
4150 4834 775
4736 7334 839
1396 170 -523
6595 2239 921
8025 4530 -14
6816 2737 417
6951 5800 778
3563 7569 713
1836 6201 -169
4044 5817 -699
4191 4490 -188
2548 7552 -725
590 3221 160
4509 1034 -891
1647 230 -412
2615 7721 -447
1696 4792 214
16 3513 -633
4004 4741 879
6284 205 -176
923 7698 788
8397 5119 -523
3499 908 -478
4905 268 262
674 4481 986
3300 5299 292
1757 6846 809
3738 2944 -254
4722 1025 -942
7725 8367 -340
3300 4371 956
5916 8037 -226
1439 3068 -16
7196 1006 933
4514 8352 184
3802 7167 -520
7 1710 -617
806 2210 -22
5040 6139 -426
1136 1373 -491
4767 1411 839
5404 6405 -408
3141 7384 -423
2151 2044 -265
4954 5996 -303
7370 5000 603
2040 1294 -400
6993 3601 755
1364 2410 -131
5244 2093 867
7040 5995 541
3697 7870 -508
3147 227 513
6275 2125 880
1072 7513 -560
1764 5509 -169
2769 1260 744
6458 5026 395
718 852 -157
6501 6672 -609
6932 4848 -808
6395 8045 691
7816 1252 -745
3922 2477 297
6443 2272 682
5308 3598 932
3187 7750 382
730 6979 -21
7191 2273 -529
6486 2550 867
6928 4755 942
4337 7773 -489
3643 5650 -824
8482 4380 -90
4395 8584 -115
6415 419 674
862 2250 995
6723 3985 -475
954 886 286
4008 2344 -193
2317 4112 362
4234 7998 981
1066 1825 470
6602 934 929
5053 5610 184
1411 2363 -844
1507 2259 693
5915 7305 782
8247 195 -851
8052 2109 -457
5810 3128 -74
3374 3697 52
3847 1182 543
8415 6262 -394
3956 3071 -913
2611 7520 438
2118 277 -395
526 8187 -758
8164 8524 -768
8538 259 917
4885 7751 -55
7296 4673 90
7213 2915 -46
2296 158 969
8494 5321 -116
511 8561 -707
8035 3629 565
6594 6178 -305
4003 3891 -127
8167 146 -45
2404 1405 152
8102 8399 -565
5789 793 -253
3069 5945 -196
1146 4687 169
2809 1066 -637
2930 3359 866
5283 7443 422
6952 2948 -400
2269 1038 370
1453 145 -572
6697 6000 657
387 2642 867
2759 5811 -592
2535 8563 902
864 3360 -73
403 4613 -266
7566 7792 -78
1352 3165 -899
6256 6308 661
3234 3781 -634
21 6600 868
281 4301 755
6335 4692 812
7977 5244 788
4361 1940 872
2825 7267 -272
4510 1181 963
2379 9 692
5949 3332 726
3637 8361 -374
3795 1155 -514
2502 6260 671
3201 3597 556
5214 4867 -138
721 5375 65
328 3365 330
7490 7479 -275
2725 6171 -199
7807 5116 -790
818 2962 211
254 397 750
157 7962 -513
1429 6198 -910
292 8082 348
7079 167 -280
4857 1494 -893
6970 6285 -327
2278 1930 437
2666 5941 -410
5876 6796 -219
3923 6915 416
7738 8257 511
1051 3411 -930
5944 1098 567
5438 5782 943
8494 6031 -586
6377 8386 -639
5494 2063 -691
8536 4580 969
6462 1613 -378
7034 5527 982
18 4953 146
5222 1179 -222
6870 7551 855
7641 2325 900
4846 6886 -900
6547 7185 10
3362 6479 -959
7841 1834 -643
2313 4012 -395
2194 54 -413
3198 4599 747
7178 4545 98
337 3810 165
2449 8568 480
4702 3549 823
5238 946 -357
8420 4991 -995
4376 104 -468
5122 1611 -207
4690 5222 801
4905 7008 254
7206 1789 519
4310 5531 456
8340 3151 -806
5654 7633 -44
504 4513 -197
73 127 444
1420 6296 4
4481 4609 -99
7447 4749 242
4396 6404 532
542 3513 -734
8136 7080 -578
8606 7929 925
4814 7289 -154
7455 38 -770
3490 5714 341
4210 7469 -33
1594 5451 -873
5315 2108 208
6891 4980 -250
4786 5625 373
1374 8099 91
6980 2740 -931
2992 7384 -401
6041 4562 -847
3631 3760 -931
2173 4205 608
6810 2170 637
1270 5990 -197
4313 3319 -988
2584 1575 -378
983 4084 163
1244 1256 -214
2822 8071 -366
3218 3803 677
2533 2011 717
2729 4636 -539
1869 7399 45
8424 1948 -506
81 4099 -704
6453 5860 -463
270 6974 399
1907 3022 652
3791 2712 -569
5219 5117 -698
7186 8620 -622
6470 1550 -549
5799 7376 -220
3347 7000 -458
8009 5874 453
8140 8265 712
502 7038 754
1949 8253 364
7127 3964 -645
1138 5574 -626
8001 2519 152
3090 6677 -459
107 2576 766
7445 1066 908
6233 5926 -328
7682 1856 126
2333 4770 -145
16 198 388
3978 1684 -783
2185 821 496
6095 4415 492
2055 310 6
1479 2447 -853
3957 8586 186
3520 5008 44
5823 1102 781
7621 6559 969
6824 550 368
1817 6686 704
7181 6370 122
8613 4468 -270
2643 4297 537
6199 1583 386
161 2534 900
5095 4647 843
1233 471 -638
356 2352 492
3306 2610 -955
6772 7982 34
7004 1186 202
5257 5974 968
8384 7151 884
5036 2294 969
4313 8158 -284
4295 206 -615
6349 859 1
1543 1309 239
4852 7351 -827
4453 1456 -103
5946 5055 -146
1081 5192 -832
6424 8551 -633
219 5430 -509
255 6477 925
4994 4026 -695
2417 7415 -519
3535 2676 661
760 5342 273
3579 3681 -202
3738 669 -384
6224 6258 726
738 44 247
4376 4296 -569
5652 1663 -225
228 4874 -452
6355 2034 20
7069 8174 -627
2275 8239 -220
5576 7426 -45
8106 6482 -729
6572 1771 -115
4762 684 -197
2272 7800 -945
7185 8498 -26
2549 7158 205
604 6258 -983
760 5341 23
2249 2779 727
5213 2909 -586
2525 2091 537
7845 8015 -58
7448 818 842
7514 5902 378
3971 5377 996
874 5147 989
3006 2459 766
3653 1444 127
6746 5894 795
6618 2789 -480
2867 1647 -422
8583 2745 -80
4944 7952 872
2195 4923 -764
3604 6150 344
3595 3865 641
4201 3896 419
4772 8015 -673
5796 7061 -396
7767 245 -752
711 6060 -816
1195 843 766
6596 7786 822
1813 8205 -795
3129 1256 731
425 1721 -193
6321 4019 -888
4455 6026 -67
6064 717 -607
4165 7058 -505
245 2076 370
1778 3771 -64
6395 3971 -88
5488 50 532
6525 5955 -343
4773 3386 239
7403 2325 117
2403 1352 526
5221 4732 920
6393 2507 -833
7376 5584 -624
730 15 -452
735 3697 476
5962 6809 -366
4478 721 -125
7276 747 625
3231 5884 -682
4754 4095 451
4117 672 760
8208 2904 -700
6473 5838 -998
7617 4460 -600
3658 602 -408
623 7925 144
4842 8546 199
987 6179 715
947 5004 -644
3473 7740 193
5468 814 -51
6980 3392 -382
6169 7483 876
246 4829 345
2434 267 -62
401 5915 -798
5372 3122 849
4186 670 532
1169 86 -874
410 3174 439
4560 7414 -215
6609 2842 192
4885 6008 763
455 200 829
6309 3662 768
4038 633 644
7987 1761 290
4081 1231 792
3159 4205 173
6744 4406 -151
6096 399 637
6616 4709 -698
2803 6474 152
1631 8244 579
5449 5179 -396
5371 3353 5
1929 1768 -997
3824 2807 581
6514 1339 -890
1329 2625 -569
6619 228 88
7295 7691 593
6408 6246 369
3817 151 -417
8425 5953 232
907 3908 -988
2787 5065 -1000
1547 7245 -914
3125 957 -398
8194 4269 640
3510 4168 427
4786 510 -933
1903 3592 527
4760 2549 -411
7018 2418 331
4998 2247 -534
5745 1260 -929
3854 8273 897
4130 419 213
3125 3222 -485
2547 5898 -805
693 774 -168
5805 7984 -59
657 2925 -967
6044 8541 -309
4087 1875 -437
1655 8378 850
7104 5993 507
6776 8557 -564
1013 6793 -102
5602 1517 -189
129 6567 -261
7729 1688 -763
1353 2739 732
2520 7648 709
444 5053 -241
507 7555 415
1335 3406 -564
7377 8108 -845
3805 291 32
5573 2319 -914
6634 4269 -234
6478 5852 -624
7817 8584 -152
2217 8245 -180
3591 7698 398
583 5612 519
3018 2989 70
6717 97 -788
154 2767 -775
8325 6642 -168
1350 2571 -518
7816 1022 861
1743 3311 421
780 7508 -847
7353 7885 287
1564 6673 540
8579 4661 -844
6831 1085 228
6495 705 174
2831 2499 689
7760 5405 820
2351 4660 289
1559 5055 174
6536 3453 26
385 7627 173
3715 7711 967
6789 4685 -552
4212 6934 958
5796 6931 338
3212 1118 -861
4054 8038 498
6909 8487 459
8494 5296 106
3273 7283 -435
7464 6687 802
7010 6155 -850
2211 620 -895
5699 5736 -255
7310 2775 920
2926 4494 -6
4034 2205 -231
6670 6025 -292
6633 998 -483
5556 2765 994
2127 6476 41
915 4479 214
2387 8137 619
4421 3370 280
1654 6761 -499
6336 2736 387
8622 519 -547
5443 7714 642
7087 7584 766
5846 6626 -874
5145 8359 -856
1571 7028 -656
7120 7431 -203
259 1286 -76
6895 7974 386
234 7544 145
4384 5701 -812
7440 1910 -734
5117 815 267
1260 637 -902
5228 781 405
8403 5182 16
5143 475 -535
1916 831 -397
4712 1632 -247
2547 4924 -169
3218 7957 -769
3215 319 -460
3546 4104 649
4221 2633 727
6168 6532 34
1301 331 -256
7726 5703 94
7811 1930 -659
6762 3522 840
4928 5526 157
3089 7003 163
3242 7594 -527
2315 7019 567
6470 3590 -192
2164 7974 602
1293 7751 761
6976 2787 -967
1926 4498 -474
6857 85 874
4301 372 -134
8054 6365 -783
1116 806 261
5469 2966 -933
3197 453 -535
7875 4001 124
5105 8057 825
6837 5281 -637
3746 558 -462
7381 3522 -742
3415 1688 344
6546 4262 438
1512 4727 -62
5887 6156 285
3095 829 393
7796 2176 -280
5093 4173 667
4782 1208 -704
5402 337 -207
5089 3462 -426
4082 1155 -300
4769 580 739
2757 5528 -331
2716 7527 292
5668 7686 -691
5970 7454 628
1819 7453 756
4376 1040 -125
4241 1270 -113
3552 1864 613
1566 4961 -307
1313 6267 564
3044 5323 332
6374 5660 810
3615 5009 -664
6057 4557 675
4176 2955 455
569 6704 990
2967 7200 207
8280 7024 705
807 5814 -249
7587 2153 460
6091 1567 108
5048 2445 336
4729 1804 349
3826 5019 491
1894 8193 401
5266 1967 -160
3910 6281 149
580 8433 768
105 3102 537
8148 2706 412
2815 3791 55
5628 1865 -347
850 1017 542
6084 5642 -238
1025 99 -628
338 2835 -818
5836 1853 -601
5390 1207 234
5239 831 -32
806 5493 -346
6933 1067 47
5265 3975 -192
2155 1320 -958
3085 3526 189
473 3749 295
967 2207 -934
6247 1317 538
3173 7173 383
6539 6649 551
76 1076 -704
7052 7516 -31
80 4143 286
8308 8002 353
7416 3141 -691
491 4982 -7
2520 6248 -76
5358 631 845
2975 7812 778
703 3750 -768
8294 23 102
6998 1549 507
1269 6853 554
6148 5693 600
801 8515 942
82 999 792
4887 2106 37
1706 8586 -29
4083 2903 698
873 2739 -492
2903 1782 -739
441 828 683
5288 2821 645
4556 791 -491
1680 6311 -237
5450 5479 485
8413 8401 -76
4597 1632 721
2067 6637 729
5252 1515 -41
6280 1223 -402
5718 257 -148
6700 7987 -692
1337 7098 450
3907 7755 405
1140 7528 -565
1037 3636 932
3154 2016 -136
3718 4744 -987
7100 5947 90
8230 4847 -18
6228 8596 -130
839 3035 -306
2873 2628 738
4942 932 438
8172 4143 -924
3195 3374 30
8016 3950 851
7686 1405 83
4040 18 -166
8430 1364 -249
2495 3297 -736
8545 7377 -296
3982 14 -281
1553 1054 62
623 3043 -236
5836 3994 813
3090 8294 584
3341 5377 -529
2690 1241 88
2778 7482 -858
7559 4929 -801
1180 319 -974
3937 5501 -112
3040 2615 -402
6286 4154 422
2174 5799 444
6088 6828 336
7047 3823 -108
6760 618 -987
650 1908 277
3813 4780 -584
66 702 -504
6451 4277 649
1696 6283 -525
8624 6245 916
6674 2376 -435
5414 771 184
1607 4912 -635
3502 8472 152
1190 2683 367
247 5096 122
4762 1633 599
7927 4823 -666
6132 461 896
8635 1110 -838
2200 6301 -395
7302 5045 846
5633 4773 -760
4070 3419 25
4132 8419 -923
7559 1751 -914
6900 5016 809
7760 64 896
3395 4908 281
1484 4820 -229
7009 3817 409
5271 5310 -652
113 3132 -366
3675 5230 -83
1483 3516 -460
4018 4895 -760
6726 7544 737
2168 5354 -793
1840 6016 -732
5382 1822 251
6521 494 -975
477 7705 37
2707 2414 -150
5247 1993 402
5257 319 220
531 4841 634
43 3668 338
93 7103 -820
930 3613 429
6824 7458 177
6056 5717 55
2128 8181 939
30 2067 -302
2990 5313 -476
6201 7421 896
3945 661 725
5215 468 -793
6352 3961 328
4439 4800 929
619 1569 951
125 5570 593
897 4888 761
5276 6436 811
3439 108 -515
2826 7279 -936
1081 1717 -166
663 5865 134
2953 5202 -58
7904 1852 276
4382 1106 -941
4676 3804 725
3602 3039 316
1133 30 170
1023 6312 410
1545 4910 -328
8329 8066 752
5595 3472 -700
474 7025 -844
4343 6695 -77
692 4330 -723
1542 4701 -935
4237 5735 494
7360 7172 -234
5461 2229 885
3788 660 142
5560 6017 -378
6413 1861 516
7533 2202 -49
5672 5783 -458
7560 1320 -407
1773 7220 -537
489 2980 397
7370 3453 483
6415 7226 -279
3158 6795 412
240 1880 396
6286 4570 970
1711 12 266
8222 2774 -781
5702 3124 632
2877 5319 413
2088 2633 -759
4404 569 792
203 1268 564
6032 1706 452
5401 7961 456
354 414 -721
5063 6094 -556
8005 3075 -322
2367 5456 445
4298 5100 702
8161 2593 -160
4226 1453 817
7399 5407 39
2687 6126 -185
1934 4681 455
900 7488 491
1622 192 -817
1068 6844 29
8219 4847 -812
356 3573 -147
1482 2613 848
1073 1136 451
1206 3600 -242
3133 3256 -909
4114 1805 783
1661 5246 773
1338 8346 -380
1480 6216 -742
6772 6101 -57
2538 3829 -28
1186 1503 141
1220 7661 -749
2658 7594 -343
6721 7077 790
6297 5526 200
5153 6887 376
413 7026 -67
4802 5191 359
7322 8254 -783
8119 7805 538
6830 4089 332
4621 6866 -826
5644 664 -180
2595 5473 -821
2408 1703 -695
5889 2418 952
1780 7571 729
6747 7930 599
5921 6166 608
8378 3205 634
408 5596 305
7378 3980 307
5258 5004 396
3719 6645 792
3248 1798 308
8371 2673 -721
5956 8323 436
3477 6703 672
5319 4620 308
3063 4466 52
518 3087 812
7294 5918 -860
6975 563 28
4155 7228 -13
7968 917 -158
3217 1782 96
7705 8393 -28
5932 3855 97
7500 3670 -708
384 2309 -891
2996 6000 253
7612 8093 278
7542 4575 -791
4743 1654 717
7953 3540 -367
1677 6194 266
3558 216 -918
1135 6478 -632
5635 6935 16
628 1850 958
8017 2671 -933
1464 6112 288
5221 6606 -818
3199 8219 -51
6114 6242 106
2902 4567 284
7978 7224 -438
1195 3846 -352
7967 1838 22
6422 7960 935
1802 6880 465
2584 7146 -578
8621 1031 -423
78 482 -285
5124 1477 145
3258 3799 -182
7647 3309 -702
6978 6562 -975
428 3153 -63
1961 6649 162
2077 4462 -418
1966 7412 -721
1772 1945 -372
768 5355 527
6794 5812 -59
2937 3078 100
3682 2370 110
8147 1055 -511
8348 7323 302
6517 7909 771
2556 8256 -468
4897 7570 967
7152 1803 828
3365 1289 325
5908 367 -151
5653 6610 386
4546 8048 -369
5271 4118 -471
2187 3513 651
3951 2028 515
5645 893 646
6539 2566 225
195 679 515
2950 7721 631
4193 7038 -203
1454 3047 -647
5243 1034 -512
2872 5408 -13
2128 2808 631
3597 4420 -955
1370 8204 -289
7947 1731 459
4425 1693 872
2817 2748 -283
3485 2045 510
5105 8232 946
705 4435 -11
2896 6391 -133
8025 1600 -319
7799 3946 -931
5780 2851 136
1187 2052 222
7023 5615 -760
1473 4490 -85
6071 8386 98
367 5897 542
6165 1920 -913
6538 8426 981
4821 8097 172
1315 1282 175
6313 4402 555
711 2513 757
7566 4146 190
6300 6107 329
726 5708 -312
3368 2358 352
3185 1320 -160
4816 5566 -977
1981 6623 46
143 2599 398
7455 316 -667
5081 7490 -606
7635 3893 756
3428 849 647
4945 262 -378
4042 348 -253
4071 3803 483
4975 4827 -539
4018 4484 -385
5081 5486 167
1514 2214 -307
8541 3110 90
1382 3669 583
7428 7671 899
7722 7163 728
340 8227 612
1965 217 272
5687 3258 807
5130 1984 938
7505 1238 545
4417 7513 -598
6634 2691 916
3436 8073 803
6026 3799 -452
2747 3207 857
1404 4283 -995
3525 1534 746
7922 7062 -608
6205 40 -488
3666 6456 45
2187 6993 -630
2102 5416 808
7073 3023 -819
6908 6987 -928
657 4759 -910
8523 5105 160
2833 3794 857
6740 6431 151
6535 1334 -458
8433 1350 -977
906 5457 -153
5646 3886 -632
7925 1627 822
310 28 718
4781 1750 631
8364 3100 803
4315 4399 -977
2394 614 -473
4518 2955 82
5239 6768 293
3438 3958 -517
8619 6740 1000
8461 8189 818
4189 5466 827
8206 2462 -641
5711 6329 -876
4816 3541 -8
5654 1209 569
1483 7833 -218
6454 6436 861
2129 6281 4
7555 2167 909
3325 1695 696
3696 2159 -397
961 4289 -29
4620 932 -241
3345 2157 -262
2267 8218 -588
893 6583 489
7238 709 -721
1374 354 231
6623 8311 -98
6560 6583 411
3547 7115 587
4148 2853 -81
6075 646 872
1357 1103 740
3736 6884 -998
6402 2678 -222
8149 2715 -92
3180 6015 -272
6302 2326 795
4035 2500 562
5558 3960 -742
1497 7358 347
1649 2112 -138
3857 120 -223
49 5129 -775
3247 5684 468
2721 4872 971
2788 8022 -42
5614 7964 723
6427 482 406
4224 5540 -470
3222 5005 -37
1602 4031 -649
6540 1370 745
3128 99 38
6489 8317 847
7734 8482 -890
5498 4827 -38
74 5652 917
3145 1151 32
4156 2398 -365
2735 7590 485
1085 7219 494
5592 8627 -189
4783 1121 -181
1791 2494 -107
8167 6270 710
4782 7121 165
6132 4485 -772
3363 7976 -799
192 817 725
5923 7965 -750
6703 6164 334
7276 7233 312
5602 6459 -955
3268 3000 230
5086 791 115
663 8139 -478
5123 5149 -267
2077 6426 -146
8080 2319 252
7197 2361 -962
2001 7167 751
8317 3794 358
6250 6314 -749
5377 2622 -807
5811 4778 -306
519 8112 -738
143 3782 -576
