18
820 807
340 68 -154
46 504 -599
23 616 -765
387 133 301
641 731 -935
156 82 -176
567 815 -614
687 429 -907
539 655 748
316 198 -55
94 543 379
440 37 983
345 817 -741
493 661 490
703 38 710
896 531 81
812 57 797
753 273 686
536 795 299
455 517 -472
143 77 170
419 94 -889
592 171 -667
94 507 -556
410 706 -411
561 772 -217
193 770 920
339 388 -93
645 220 436
652 484 -300
782 703 934
255 166 -851
422 416 575
674 331 -650
59 808 777
398 823 -486
24 128 -902
21 898 494
42 582 -530
92 352 -469
376 885 -256
624 166 -778
799 229 358
218 548 927
462 909 -574
814 736 859
463 647 -662
339 813 47
291 522 200
706 307 -36
610 649 217
621 271 609
664 411 617
319 857 -95
672 909 581
732 551 -551
440 370 -713
822 616 977
265 555 347
407 322 719
620 139 583
792 378 -465
464 650 177
718 159 -839
240 218 605
306 17 -515
893 884 -805
780 619 213
817 798 185
733 871 339
697 531 -971
841 273 -655
869 755 957
386 214 308
441 347 -641
98 544 -599
189 667 -124
74 186 842
19 556 -118
135 827 622
382 594 -803
430 876 -906
502 298 815
729 216 182
772 303 -197
862 46 628
203 322 -180
601 731 -639
334 613 -693
306 825 -812
827 10 482
566 616 622
822 708 579
719 738 -573
658 61 -15
735 474 -380
210 422 -201
631 808 -794
564 624 -243
162 805 -592
547 248 -455
435 321 -201
420 158 -188
385 322 -372
250 844 -782
86 780 -71
193 833 991
435 576 -1000
249 284 568
818 861 -106
585 541 -300
379 345 799
358 395 -297
149 100 311
548 139 -483
354 457 256
796 82 -468
665 584 -459
898 133 -836
343 538 -156
120 20 -505
805 666 -62
632 468 -906
454 240 666
343 388 -414
740 377 -627
184 306 -654
136 9 371
585 362 -408
660 105 281
306 503 597
836 460 717
656 201 -351
723 708 -654
81 109 -899
404 125 28
475 852 871
487 337 261
437 297 -911
143 754 645
819 399 652
104 72 239
592 66 169
706 245 -5
578 587 -34
393 548 -392
156 732 281
728 764 -311
21 858 -587
277 37 785
245 43 942
837 355 320
752 721 865
246 546 -500
184 693 -234
462 809 -208
730 660 -410
196 13 518
124 380 123
597 801 41
482 545 -563
173 419 426
132 719 -244
135 686 -649
785 172 470
681 377 647
530 394 824
240 422 -987
474 338 -68
582 805 147
96 832 933
229 63 845
507 597 639
500 65 -216
438 66 -259
142 489 98
520 420 268
68 408 669
906 221 -697
768 776 -261
32 333 714
769 386 411
844 326 550
498 43 44
502 667 -257
323 808 627
600 832 979
870 576 -344
667 102 696
363 789 -17
215 755 285
58 847 -201
902 385 -300
386 895 -523
789 792 -673
301 693 -908
78 638 -721
210 586 55
741 524 -935
345 481 208
61 633 -630
604 264 702
397 556 731
817 673 -170
514 592 -173
243 465 458
817 262 719
687 264 679
872 870 -916
214 347 -937
659 675 -862
24 511 -892
361 898 -890
494 624 -331
232 587 -797
608 866 -490
374 333 -829
809 38 832
154 870 350
142 680 83
44 220 142
379 442 621
298 742 825
120 146 -907
886 51 685
845 903
753 84 188
587 93 17
495 709 -449
26 716 414
644 34 -133
672 473 -404
204 825 -435
107 757 394
379 407 -448
552 634 988
727 825 63
290 568 502
794 684 -991
806 479 121
721 674 -815
350 161 856
125 136 553
822 169 -540
673 233 850
253 102 548
701 212 610
756 319 32
697 487 946
416 598 619
73 463 -129
839 282 -241
386 598 -265
46 285 -439
235 158 -88
72 579 -95
92 244 382
614 803 887
187 454 -120
283 109 484
359 780 -987
650 596 -766
383 697 401
771 567 730
634 293 404
525 836 968
598 747 937
381 273 458
495 623 679
454 456 333
99 531 498
275 363 294
52 49 -654
127 494 -914
809 460 307
704 639 -172
306 501 -224
791 556 -697
567 103 -9
710 472 973
733 838 985
448 686 206
296 61 154
729 618 325
684 286 692
765 518 314
539 483 -256
721 658 601
783 779 -934
118 88 -631
654 385 -673
480 651 -343
326 778 -83
353 256 403
189 837 633
145 554 -617
493 355 14
665 40 110
40 643 681
491 298 987
247 481 -827
79 507 709
607 397 -719
193 790 353
180 640 -105
155 666 -912
391 617 131
337 274 911
353 546 -202
689 714 -15
659 616 339
224 753 111
386 414 -703
523 440 -802
686 516 -404
312 25 434
548 782 191
207 386 283
148 278 -955
59 814 -252
810 9 633
101 146 817
136 663 -228
279 86 786
216 289 -10
153 700 773
505 542 -555
574 142 908
365 662 -314
209 641 344
216 685 -483
280 361 -939
733 410 255
509 412 -853
586 795 124
762 324 -154
408 700 357
634 630 858
824 323 563
449 524 119
566 655 -343
230 826 -380
137 385 -232
365 383 -696
326 72 -929
792 838 128
583 705 387
740 18 -406
481 670 244
671 736 772
689 822 82
115 51 -803
503 169 761
607 212 -719
704 162 97
58 484 777
739 422 -348
563 262 -145
19 218 -998
575 775 287
480 470 631
810 663 -351
722 159 527
343 539 -877
493 265 -191
441 374 767
597 417 649
276 842 727
501 569 551
834 381 95
257 834 -813
158 343 -435
62 484 -715
121 461 331
547 563 655
183 811 790
14 244 351
119 230 33
563 769 428
666 196 756
97 247 312
35 519 623
258 16 469
575 631 937
167 649 -525
100 37 -296
786 272 411
798 368 -807
371 741 -208
812 388 67
415 261 -641
339 504 -197
245 689 644
583 424 -565
743 379 -383
146 473 404
593 306 442
356 611 737
279 373 -103
819 419 -824
661 320 -665
487 639 -505
590 603 -564
117 84 -917
255 514 936
242 786 -185
730 247 970
339 101 850
292 88 -925
719 531 -918
436 202 69
188 535 692
305 469 402
593 256 999
646 698 623
176 684 -890
84 109 555
208 434 275
709 104 -913
55 487 566
337 398 -583
76 685 500
701 131 400
547 635 -835
829 134 -57
681 151 525
571 193 546
726 785 -919
461 734 -662
376 785 -888
266 562 -308
150 62 579
354 222 872
491 311 -877
203 542 234
168 618 154
274 689 -684
396 450 236
378 537 854
59 521 937
684 366 860
677 374 800
754 91 938
312 114 -716
19 794 -375
776 68 434
764 238 946
829 464 -565
392 552 -613
785 673 -248
819 818 333
777 221 480
605 253 265
262 668 -309
187 191 976
29 310 -668
136 226 -462
279 458 743
823 579 778
489 197 683
78 572 831
329 656 -39
15 529 -575
540 179 279
704 645 283
601 452 -980
371 221 493
243 704 -360
760 146 -190
412 410 -653
278 634 -238
385 202 -862
669 32 574
517 553 -421
439 190 -500
784 614 -249
251 784 745
338 743 368
581 158 -137
171 547 573
344 132 918
823 804 186
348 310 555
85 185 -168
328 93 304
214 436 660
212 115 496
387 18 -926
443 256 626
174 207 -974
592 228 472
294 459 202
335 96 780
527 340 -656
508 810 434
412 545 784
43 736 537
767 541 -993
147 192 -154
841 151 -322
61 453 811
621 287 262
787 663 -750
578 569 748
466 565 948
147 624 -103
392 832 412
637 329 399
599 165 223
337 493 456
425 475 741
543 801 420
442 332 23
374 796 -319
786 535 708
61 371 -815
346 777 -332
26 295 -211
392 507 -24
613 504 25
173 74 282
226 105 -701
16 583 -907
367 363 -75
249 318 531
346 255 -410
140 401 728
424 694 -409
383 592 96
53 94 443
361 793 402
364 760 -581
720 539 793
554 569 572
706 12 747
377 640 419
560 502 -574
628 343 595
752 241 213
89 762 -148
715 479 -523
66 155 -525
230 323 -851
604 284 -541
689 150 -593
167 211 -713
372 497 261
720 258 422
317 499 575
94 290 934
45 352 -34
275 396 -880
702 57 -327
410 565 -652
821 23 923
599 464 -417
395 673 -602
43 7 -254
312 87 -640
541 677 -164
693 843 -405
255 670 349
109 746 -88
181 598 -615
654 323 451
484 371 853
619 93 951
239 676 378
798 657 818
462 347 383
342 167 594
758 741 -261
59 563 654
232 113 410
130 101 2
843 149 -989
339 198 290
494 471 -285
386 311 -778
417 543 568
450 178 845
116 198 -527
520 168 935
807 249 -860
198 664 351
427 276 121
56 619 -727
432 269 139
595 392 -162
558 59 -459
818 424 359
77 153 -699
189 618 -280
802 197 -341
156 605 -385
467 261 933
461 178 -104
618 560 -818
370 711 -134
299 414 246
145 236 698
182 256 -915
579 112 594
93 56 -874
755 159 -918
116 628 -959
56 205 41
663 466 532
286 600 -602
44 749 182
603 424 -355
428 549 -429
440 231 740
262 644 282
396 788 -327
715 479 -912
779 143 452
591 658 489
171 492 -496
714 569 647
260 471 -409
545 547 -851
164 379 109
673 761 -994
494 679 -615
451 815 921
464 391 739
221 319 310
425 676 -24
716 688 743
152 173 -401
521 119 174
285 587 920
695 522 -460
277 270 -54
543 158 836
550 43 739
649 503 -645
26 264 -388
257 294 -360
146 116 -94
181 538 -258
144 792 335
411 55 730
310 259 -718
494 693 611
735 547 438
837 72 68
113 376 -189
534 795 84
188 72 54
779 723 894
399 591 744
379 792 968
458 777 913
603 662 -712
479 363 -768
91 168 -661
672 652 -820
823 302 -750
35 455 257
752 378 -976
328 640 757
596 578 -147
455 795 97
320 230 -796
229 396 -870
777 268 653
278 646 161
152 819 -150
242 404 198
441 457 79
199 184 -807
126 143 840
745 433 -660
53 506 -609
401 399 -414
393 688 -806
345 509 70
751 830 328
146 451 -619
802 280 265
185 11 20
377 738 -511
403 460 660
362 459 -461
333 112 -365
84 729 936
281 335 -750
406 326 -419
828 311 -226
408 761 -310
639 643 266
782 226 689
601 441 476
6 213 484
226 536 -140
458 359 -334
127 470 -408
221 3 812
156 724 457
570 189 879
300 198 -486
579 843 -901
836 725 182
540 266 -258
770 122 65
163 695 -212
131 492 -516
601 562 -719
461 542 326
21 367 179
139 685 647
793 255 78
788 217 880
293 69 274
234 197 -733
686 16 -854
218 784 -889
489 82 -535
219 640 -984
115 541 519
681 317 14
492 157 -186
220 328 -674
160 297 -972
732 753 -489
671 138 -313
737 443 410
678 816 -14
13 212 -420
184 202 274
521 675 -195
287 697 -254
360 695 297
507 739 903
81 798 -144
34 185 965
677 73 -745
232 148 -928
274 37 430
497 233 -653
404 627 -532
521 790 404
40 739 405
523 444 401
578 495 675
480 684 729
454 120 -721
102 288 998
311 807 -417
646 746 -22
259 49 861
783 601 -869
47 111 -642
10 405 428
170 397 934
247 602 124
403 2 186
294 521 911
724 8 -641
255 387 -981
325 681 -615
139 807 -175
774 785 -663
130 820 -824
722 8 -195
374 545 7
67 487 423
60 170 229
255 102 724
256 26 415
15 747 -920
811 690 822
38 844 11
389 452 6
766 110 -37
831 706 -991
558 594 650
708 293 -431
310 521 269
819 584 216
485 191 192
566 167 793
319 519 370
267 429 489
412 415 -692
41 47 -813
670 365 328
692 134 819
293 240 -271
473 315 889
691 485 870
412 188 977
424 42 906
477 442 -194
756 759 115
281 458 -612
320 584 916
629 259 -422
738 70 -295
843 562 -773
454 669 494
568 679 -807
526 351 -502
723 614 46
406 697 -928
504 599 351
362 190 525
104 716 -102
638 502 -283
653 152 781
83 363 -18
34 483 242
181 443 454
13 227 -488
315 179 -344
150 176 433
500 273 482
329 732 596
513 523 -673
502 514 80
49 532 843
244 93 -316
86 514 -826
680 36 427
706 373 -555
783 320 343
164 811 341
836 664 561
461 796 -686
679 605 622
534 254 998
102 193 505
147 11 -904
96 109 411
198 482 -161
345 448 -442
829 305 649
750 273 833
639 180 810
706 47 662
819 729 -150
694 829 -903
557 446 -300
670 833 377
312 35 928
4 375 229
564 304 -666
258 822 -908
649 727 541
720 331 -998
342 153 -307
182 674 170
504 554 973
737 379 -529
401 411 -152
385 422 -602
348 306 626
458 676 -425
658 513 -310
99 102 -108
503 731 972
234 435 -16
184 774 -624
103 347 -323
777 381 -850
715 162 928
312 170 -383
149 337 -258
485 768 851
571 64 328
559 40 219
23 445 609
415 544 -313
429 761 -796
708 48 -237
485 187 -640
263 477 -835
812 499 -585
330 177 -174
490 208 -816
390 151 -995
257 681 -294
317 419 162
178 430 -758
778 10 465
812 159 451
822 467 224
752 780 -720
161 309 -978
583 424 96
365 7 -260
807 573 806
828 377 -269
252 181 902
731 568 -987
239 219 -665
761 367 -614
696 564 248
655 462 92
18 395 495
38 678 -101
525 826 604
415 261 -878
300 362 -265
307 525 -895
688 830 738
200 843 900
800 652 182
66 36 206
808 367 31
40 612 933
582 202 -899
89 452 727
191 778 11
384 740 -283
241 231 -98
369 377 61
25 593 955
599 784 644
107 492 411
29 597 -887
688 186 -427
296 468 -487
155 679 -644
398 333 785
272 112 465
497 253 -415
293 377 470
214 373 -585
22 376 657
296 547 956
654 35 540
792 251 352
129 688 -677
647 197 713
6 414 -561
836 289 -105
236 801 998
562 717 442
320 372 -540
566 740 -837
392 331 -177
233 31 569
276 179 699
103 441 297
845 36 -670
488 245 -62
410 373 -391
150 620 895
165 341 625
582 229 992
80 580 -18
335 518 415
433 731 672
325 789 -294
202 733 431
620 211 -835
224 265 -392
559 207 -771
193 48 472
787 67 17
637 301 -538
106 441 -816
23 343 67
144 44 973
162 699 -676
627 350 -664
776 545 61
500 548 365
202 586 -293
825 642 581
436 551 -962
159 216 -97
703 392 68
599 843 -488
65 100 172
697 432 488
759 140 951
798 13 -324
669 805 412
109 645 -848
1 129 -406
792 112 743
183 806 2
325 667 25
164 769 -748
816 181 642
212 253 825
531 775 349
636 123 -368
821 104 69
578 36 -9
182 323 -259
26 16 -17
540 286 288
683 344 -403
233 701 -673
331 326 -951
580 703 -892
109 231 312
6 569 -380
238 47 -872
712 385 -787
534 527 -2
809 615 95
236 118 -310
284 636 -258
372 419 846
175 633 304
232 140 310
136 382 425
502 135 -137
658 483 249
368 726 -980
446 127 -509
411 636 833
222 500 -26
754 64 -132
699 749 -526
775 550 87
472 255 -411
700 145 -978
602 98 -950
531 26 -454
391 517 -256
527 617 -274
521 244 405
52 672 -119
221 152 -530
528 27 -511
489 413 624
641 626 -468
158 459 -608
72 659 923
737 119 -36
125 209 259
785 839 302
563 815 -933
348 77 232
445 394 -929
719 202 956
303 449 -473
504 134 111
460 173 198
529 417 -118
615 547 192
821 355 -678
61 540 -670
633 596 -79
659 325 7
511 787 -599
178 734 833
679 711 665
514 773 714
493 464 953
587 720 -570
9 749 657
38 609 902
122 651 959
227 230 29
300 465 117
207 1 -743
420 189 -269
703 741 -912
840 751 -294
841 771 -691
449 563 -564
604 814 -462
704 777 362
252 108 -898
200 789 343
680 424 -6
387 92 -90
656 729 446
206 485 -699
10 513 -503
807 351 428
707 114 -592
176 162 -626
204 195 511
773 83 709
727 818 -61
253 720 -487
76 86 10
408 608 -653
144 705 -286
240 697 -728
687 721 -948
730 280 -397
579 318 -661
704 59 408
626 169 -818
276 264 -522
202 272 -634
735 663 -719
299 70 -149
387 196 823
570 613 -710
661 244 -906
818 542 -74
324 781 -785
342 457 -181
136 350 -953
551 768 -444
623 627 -61
472 12 -288
673 571 -468
47 455 824
394 655 -977
297 471 637
816 775 383
784 85 271
777 467 197
292 700 -49
353 801 -926
478 614 837
248 126 377
736 632 852
503 65 907
663 617 -787
2 512 -408
496 27 862
253 130 326
366 352 -555
418 600 473
672 91 -157
841 756 654
843 822
258 749 546
447 837 -735
635 462 -203
410 271 -25
748 146 75
10 91 -985
756 661 439
185 391 -419
545 644 -870
155 203 987
591 803 -524
491 189 107
304 795 -707
705 400 -920
86 429 -957
733 72 373
753 221 522
246 320 -675
50 789 621
84 175 -693
419 91 625
406 579 -269
278 356 228
485 167 728
305 736 -378
294 209 844
363 30 766
500 596 -884
606 239 26
279 81 793
62 378 606
406 505 309
492 747 39
292 400 -277
413 803 326
52 804 -993
246 581 573
279 32 -268
551 698 -206
98 547 295
87 296 -25
718 17 392
540 30 -427
481 243 595
521 406 -813
619 482 -410
781 490 -866
638 803 -216
738 36 -570
737 412 107
37 304 -522
344 613 531
21 245 -145
536 289 657
293 112 -530
172 524 -172
777 212 -444
306 516 -391
166 264 852
567 114 141
450 105 -564
316 585 892
399 513 492
357 835 -438
66 145 398
566 396 -48
508 345 -11
129 652 860
710 840 569
149 430 55
29 269 -628
128 4 -191
293 271 -987
204 441 708
87 295 309
500 140 102
442 365 613
301 229 589
102 29 -589
83 303 -484
219 497 328
749 768 531
639 598 230
91 73 676
647 677 -386
140 254 158
453 26 -62
604 342 -621
370 209 -458
720 246 779
733 755 934
512 19 891
599 680 992
686 682 -132
27 491 -540
534 367 -680
645 63 206
560 565 717
394 401 293
715 461 263
757 218 108
286 104 -338
813 197 615
604 587 -941
21 605 1000
181 460 -94
602 548 -344
472 518 -315
635 547 -450
188 765 807
797 57 -112
283 284 772
241 118 -90
51 363 -751
823 432 762
147 429 -852
625 206 407
777 503 -675
221 405 -143
700 423 807
235 570 107
624 210 585
701 44 181
469 455 -614
617 781 238
232 423 -836
704 492 160
542 334 -868
599 817 101
297 355 -230
97 172 889
331 356 217
713 351 503
669 16 -961
575 837 -64
677 51 421
10 519 260
835 110 -228
816 549 745
713 690 175
49 235 -969
173 148 494
59 124 -227
394 334 876
759 635 610
283 784 438
795 349 406
122 761 -556
491 137 622
163 646 -178
323 654 -124
93 600 -464
383 788 564
75 70 117
323 279 -10
232 355 -427
795 187 -547
692 518 -485
142 158 64
137 89 811
692 789 -226
744 605 -747
617 500 839
727 60 72
525 30 179
523 328 -970
247 442 331
676 92 -205
508 91 477
240 603 -411
676 68 826
612 128 767
753 75 149
27 840 648
270 551 -97
516 429 974
203 441 -643
637 564 -2
679 392 -707
576 28 196
54 278 414
7 65 743
76 314 822
641 686 157
95 634 577
211 527 -659
132 244 372
464 729 -647
691 471 -891
763 477 -314
57 496 -610
72 672 560
54 824 -939
121 818 555
472 681 -729
448 378 -681
382 466 230
178 659 -836
619 34 4
127 833 -484
785 73 -814
545 50 -951
624 103 -210
423 675 -987
154 591 -403
77 385 413
115 762 909
82 327 -828
450 96 670
320 225 482
129 11 167
545 820 -655
839 406 -724
805 119 706
389 8 330
727 658 707
152 253 395
547 759 -272
767 546 684
810 730 -346
690 204 -186
479 321 829
597 434 -898
334 102 -222
549 410 -285
70 159 943
383 398 483
667 218 723
714 249 -990
312 614 -37
433 466 23
617 355 -903
219 234 -7
207 131 684
19 654 238
250 265 128
603 594 603
516 147 -2
823 419 -85
341 614 -754
509 801 -903
58 331 -207
664 504 46
739 107 -162
615 726 987
301 259 -941
302 517 813
578 374 -679
192 595 351
740 580 -836
673 599 -15
258 819 -113
86 317 784
780 627 663
116 27 -864
166 318 150
654 86 351
672 583 717
1 787 -962
643 212 427
178 843 96
198 196 589
356 821 299
694 113 -952
753 679 -679
797 201 -635
817 401 -930
407 235 -736
790 92 895
386 13 -29
514 795 -535
776 555 878
691 841 204
432 418 416
342 588 -912
357 261 253
203 529 -348
324 70 -160
775 809 -229
818 800 642
335 258 -784
814 254 415
280 606 -401
400 246 145
137 751 570
693 446 -896
580 321 119
396 775 -356
313 484 82
100 463 -291
838 246 670
394 101 -34
558 205 173
191 317 221
832 329 -527
338 720 517
648 210 -247
752 349 -746
738 833 492
55 335 -895
104 776 605
622 689 -333
21 251 -807
822 154 -934
437 715 135
714 400 -593
548 673 549
66 316 302
652 782 807
39 679 -684
307 764 489
40 547 699
34 169 -143
30 86 -273
821 140 842
17 732 269
19 314 -131
258 683 -79
682 332 565
664 390 -70
580 376 238
747 167 514
479 170 -325
70 216 -455
732 564 408
263 142 -7
806 410 -971
553 167 276
655 469 396
323 15 -53
159 573 106
405 837 691
474 41 -511
142 365 -569
2 605 531
112 451 981
797 38 -779
643 661 -365
119 681 861
685 137 288
791 250 922
596 552 488
566 683 -239
263 426 734
127 134 9
453 314 464
54 670 -988
773 235 -601
781 283 347
574 140 530
460 488 949
83 144 952
340 306 -425
22 543 734
198 582 875
293 616 -903
756 403 224
339 15 159
240 316 163
726 766 285
786 788 -175
342 213 -367
493 609 -234
558 105 -717
705 416 131
182 718 -401
686 38 32
539 765 -414
724 227 -880
333 107 -698
255 123 -316
324 513 -780
488 345 41
77 340 -334
467 164 907
445 591 -693
633 455 -557
346 137 930
183 796 833
173 152 78
761 114 -449
654 322 177
58 123 -305
388 543 -384
224 211 379
620 675 -570
472 15 -595
134 35 -34
743 94 -513
201 771 -92
315 104 -565
83 154 184
722 835 379
298 341 -50
739 808 482
139 494 521
189 642 168
656 442 826
691 480 914
653 730 859
266 170 -907
369 314 -379
628 692 -397
117 71 428
516 670 963
590 179 -216
381 101 538
82 400 592
597 757 69
834 182 -761
375 824 -13
404 48 -627
528 710 286
382 665 -844
205 694 868
606 23 220
454 833 -83
522 410 636
729 120 51
793 599 505
408 121 -199
63 26 662
719 80 -590
759 812 637
60 812 916
118 190 145
203 77 -157
222 8 -937
540 490 -955
33 742 39
462 590 367
356 834 -473
272 97 145
344 583 -175
763 453 -797
823 42 -477
420 464 -129
671 156 -431
526 629 983
200 447 -781
143 259 145
594 545 -281
827 168 263
641 78 506
107 149 670
816 829 232
45 823 -28
633 165 -65
512 404 964
707 153 529
135 656 -535
307 46 967
602 492 -317
742 255 -304
520 578 -750
460 631 955
31 197 432
265 612 692
34 533 382
639 345 880
64 426 755
98 198 -531
819 621 -371
153 528 432
258 486 350
75 260 -980
501 153 507
311 648 -564
492 734 94
817 213 -709
41 631 -104
262 730 781
245 208 287
179 589 -405
95 653 -128
281 44 331
776 239 -947
172 573 33
366 179 -23
56 415 782
773 533 966
155 383 -416
465 218 689
82 248 -850
599 780 594
249 815 713
521 736 498
578 481 121
307 142 -437
537 359 -267
298 813 905
515 803 -55
592 356 367
362 458 -176
809 482 -174
168 167 753
761 548 184
775 731 -119
578 736 -653
815 721 283
402 324 262
302 460 905
263 662 -488
15 624 326
742 612 -438
333 806 160
775 597 819
364 571 278
801 459 901
246 686 178
176 429 971
236 61 -216
608 375 154
474 305 -188
98 566 -354
108 747 248
103 113 -850
106 660 -483
665 520 608
468 61 174
767 194 -786
259 704 122
462 103 -972
445 484 -193
250 406 -427
339 696 969
98 791 938
613 607 -43
20 452 455
454 616 785
479 557 -363
25 545 540
329 96 -267
321 800 -23
830 663 -389
164 801 2
451 595 -184
488 446 -595
347 821 -811
196 460 498
663 95 738
312 93 854
748 78 848
128 529 -418
751 343 -468
684 529 -122
216 552 -832
155 593 371
58 21 350
826 163 -619
195 754 -469
788 827 119
452 233 803
87 795 -610
493 452 920
160 199 521
136 836 543
246 78 -147
90 445 -622
223 613 848
454 572 247
360 414 772
2 317 14
622 473 450
609 446 -331
732 817 -796
343 690 657
830 376 -592
610 268 -769
707 329 678
110 262 828
6 158 782
530 290 -754
646 444 791
836 364 -937
241 97 947
578 833 -440
686 311 -617
523 197 -357
534 435 204
40 7 602
100 69 350
522 571 -852
702 624 175
47 514 602
186 103 755
127 783 897
593 609 31
735 774 -190
461 743 579
336 511 246
118 662 -635
682 802 -602
242 91 648
691 812 -301
258 374 -525
20 480 662
541 73 -532
212 322 -872
781 71 -875
794 147 -306
603 234 633
796 156 546
484 569 126
509 24 180
131 491 313
225 506 -377
63 455 671
822 66 -364
198 411 234
321 765 987
458 837 -698
464 765 -881
5 235 505
260 671 237
831 397 -717
635 703 74
269 323 640
71 175 -296
149 104 -319
78 342 -611
491 392 117
495 443 453
618 782 526
335 241 -413
433 442 -527
508 564 -996
437 44 -281
557 732 112
225 83 -185
729 621 538
801 706 -835
736 661 22
601 38 -206
140 745 647
812 572 -419
117 124 -93
656 123 435
252 834 -251
814 471 -446
5 627 622
107 474 422
253 417 -714
404 683 -505
176 645 892
252 590 -10
745 244 -632
802 112 -40
553 740 -277
803 674 -826
64 453 -370
783 173 608
276 681 -871
596 169 630
234 638 728
447 212 886
500 166 329
482 185 -531
46 315 -726
269 582 211
165 96 869
641 408 568
287 671 -684
369 691 -480
562 232 337
208 108 -878
375 274 838
569 336 440
152 4 972
554 687 -354
72 185 200
381 768 -731
364 104 81
723 583 764
68 54 450
432 113 761
212 834 -140
124 521 -692
76 285 191
329 25 634
236 73 -944
317 50 -18
390 236 -75
537 798 402
642 428 216
758 372 -201
445 357 -666
324 146 -823
691 153 502
450 626 65
760 394 183
651 627 545
541 662 67
434 571 790
583 409 490
722 656 877
355 113 -185
462 143 674
291 30 -579
215 521 201
377 764 31
585 188 -10
800 601 429
580 516 -225
400 248 88
756 284 -926
753 135 -170
753 442 644
488 800 -630
255 94 10
806 41 299
118 195 -496
118 62 597
596 450 561
19 44 359
268 330 -393
576 387 659
353 12 321
297 408 -129
763 50 -522
91 34 -158
210 836 221
441 433 -669
752 185 -878
60 585 522
99 645 207
475 546 569
322 373 -747
315 836 369
313 522 -4
229 560 867
591 722 495
314 15 -113
162 124 164
201 500 -846
631 92 97
800 153 -410
144 292 -737
245 491 -464
562 620 -152
274 734 117
324 23 895
26 815 -979
541 761 -228
725 200 -544
72 215 -168
494 112 -124
697 707 732
207 637 781
331 256 986
827 355 818
718 548 -763
200 539 -419
205 191 908
16 368 -705
402 343 -213
502 112 803
372 803 571
620 226 585
29 137 487
71 436 438
393 150 305
724 606 919
176 595 93
35 548 884
734 712 -722
784 453 -814
48 35 -538
454 298 356
294 139 -742
515 221 -235
794 756 -590
645 701 -936
729 540 534
720 694 -526
262 607 617
318 92 863
107 767 85
468 601 -160
178 277 -480
240 278 619
491 341 -405
622 467 -412
628 802 380
772 37 -859
437 33 -106
268 707 841
307 325 -566
326 760 -68
145 260 53
44 132 20
511 534 -612
787 403 -278
48 524 531
725 465 34
170 652 -935
268 341 188
213 759 854
649 37 98
829 612 -108
294 379 -308
764 709 -686
474 82 -510
820 308 -800
359 789 465
371 361 10
302 315 860
253 357 492
557 65 669
104 662 -917
118 269 -582
181 43 554
390 39 -845
87 814 964
508 745 238
22 351 394
528 269 -904
346 506 874
499 132 -171
308 130 -312
613 86 516
780 52 50
831 968
219 77 241
441 743 -598
800 351 -830
132 175 -346
471 147 14
291 766 -892
702 484 -525
327 685 -905
46 371 699
706 173 -252
416 514 148
785 326 -709
543 575 -717
414 145 29
184 615 962
477 159 532
817 547 -41
496 393 999
318 508 -719
91 551 -84
596 579 352
190 227 -467
497 70 -425
365 53 235
445 143 614
175 315 -70
760 576 -274
634 389 413
361 3 244
592 769 -534
72 197 -677
209 64 859
554 747 -173
137 38 -509
298 464 945
575 313 -741
650 47 653
245 546 917
516 48 92
819 686 760
206 197 -318
277 133 -582
359 339 -924
316 503 269
43 57 369
366 524 743
44 778 755
320 349 -288
675 418 -264
472 387 914
640 59 725
512 747 -804
311 350 -335
13 703 -320
724 172 -623
287 137 -983
316 569 -428
415 648 912
277 556 -362
280 444 -366
204 359 860
552 500 -827
4 503 873
108 441 -163
642 48 621
157 90 819
315 97 242
538 666 312
207 581 338
194 586 -566
143 308 656
440 678 818
442 690 390
132 263 -128
760 544 -58
553 619 -259
783 349 790
163 398 945
518 578 49
357 537 -16
537 253 -69
612 401 454
331 545 110
276 147 -858
740 620 816
391 433 -642
431 697 295
460 789 -800
608 705 215
98 666 805
748 160 -769
311 534 264
571 662 823
558 126 652
562 694 73
305 693 -376
814 247 -440
711 23 -134
796 154 -897
445 176 -143
213 548 -670
6 773 -125
94 596 -857
415 371 -68
50 397 357
164 463 -309
219 611 65
457 360 30
413 547 -336
594 218 -239
532 388 124
235 800 978
323 808 -416
369 80 876
713 679 -114
755 27 -883
61 109 460
656 721 -790
391 372 -15
241 290 -312
473 675 -909
615 790 415
720 231 612
233 151 114
686 90 -481
725 650 -742
560 718 824
596 655 212
249 475 972
391 243 397
626 457 979
802 762 -327
823 582 779
406 741 -266
611 724 971
673 41 835
702 32 509
801 313 381
585 744 747
126 719 902
429 365 -544
670 350 820
87 687 979
792 541 -258
500 403 321
386 747 -982
24 285 901
116 40 362
790 245 973
488 111 -829
80 37 -233
582 690 101
418 755 534
267 613 683
25 74 765
105 151 -651
170 144 723
201 707 363
504 308 936
303 184 -498
360 288 545
779 418 319
22 715 -260
814 560 891
522 321 503
463 555 -734
180 788 -412
624 145 728
109 10 944
745 640 455
599 431 -814
495 624 473
303 723 -466
59 203 51
443 694 -247
161 159 -803
312 164 -688
511 42 298
455 796 427
31 422 -414
309 443 -966
731 826 -646
106 374 850
339 208 -378
163 802 -701
502 166 388
269 7 50
186 474 -825
82 83 159
481 97 483
148 106 -811
792 131 -703
453 573 969
769 42 -469
120 747 637
789 333 983
424 159 -958
359 105 368
654 635 -446
266 737 295
538 817 414
463 766 -667
442 91 -713
