9629 29338
5314 5354 -277
3340 2541 94
3896 8370 674
5075 2316 78
7250 9553 841
2607 3782 -100
4285 9266 243
6000 5446 -818
3095 1924 -753
8377 5649 -981
3741 5652 -891
990 5477 443
6000 8904 -474
9369 3015 515
4281 6191 -530
1388 2370 142
3185 5551 921
1450 213 227
7780 7540 326
4843 2672 -563
4232 7462 806
2226 2081 678
3913 7275 856
4805 9475 -451
1793 313 -720
4133 9057 243
1143 2755 637
15 8994 -686
8546 3048 639
5524 297 -739
6777 4130 -456
3874 2708 -649
986 378 647
3280 9352 -874
6774 5366 -425
7914 2366 -444
1544 9287 588
8104 6861 45
3409 7843 -430
2801 6879 816
7116 7352 258
3027 6188 650
5106 8410 702
8439 3818 -110
4188 3995 -3
9344 7804 -310
4963 6100 -130
6118 1066 217
8343 24 -688
9021 1058 611
675 7512 -434
1090 8551 -708
8191 2426 602
4009 3985 400
5066 2360 -389
1384 6198 -916
5801 6014 -210
6926 5093 -207
2249 5762 26
7970 8223 959
2529 1259 -369
826 6649 -45
4959 6628 28
4203 8692 631
7020 7974 -304
1288 3824 488
2552 3973 970
2821 688 871
4889 1869 -784
4135 2901 140
1514 9490 915
6372 7335 -93
3073 3376 805
4788 2709 43
8366 2976 -429
3169 1147 184
5882 5497 -549
1553 4885 -779
5138 8081 -361
6636 4068 40
2208 3679 -156
8788 8545 525
4926 8435 -54
7518 3840 562
5697 4228 -685
6129 4167 -277
927 8241 100
177 9276 695
2514 4770 516
4869 2008 -601
1052 674 349
32 9074 -762
2615 4170 -469
5713 8226 412
1627 7513 628
6249 3955 -979
5120 2859 -564
5925 1009 74
5501 8123 -236
6083 5683 -97
5976 3803 271
53 4694 -931
2445 4937 87
8742 4210 -350
9253 4501 -864
2438 8088 558
1518 1272 -449
8738 1721 701
7288 3010 -680
1145 2470 341
4952 7390 -368
4177 4332 979
2097 317 697
6472 615 -361
2726 6283 356
8889 4868 -520
9125 8925 -822
8407 22 439
5791 3519 -115
671 6496 -177
9569 4622 -669
950 2536 237
4940 7112 585
8093 5196 202
8858 7316 92
7956 9209 405
594 4713 577
8873 1312 -937
6530 4502 31
8193 2062 722
6223 5665 241
8625 4767 117
5984 1464 695
7316 5239 733
7937 9273 8
1695 6059 269
5101 2667 514
3593 9202 -467
1594 3537 931
21 7289 41
9565 2714 991
114 1171 -228
5385 6859 956
1129 3665 44
8992 6561 -408
7533 874 227
6412 2010 111
3540 8332 442
1773 4841 567
3269 8876 -469
8747 240 862
6762 7652 -580
3647 6523 -1
6788 3964 525
5567 7044 -929
4594 6285 -44
1350 6735 984
8308 1058 147
8084 6501 909
1738 2326 94
950 7666 -306
5437 785 -307
7778 2374 -22
3787 5007 -79
791 5468 -222
6279 6418 -7
8347 5188 -670
2825 5347 -77
4232 9534 185
4731 1420 -261
5000 8828 -67
2029 6704 540
546 8297 314
8679 8578 717
9342 8837 432
6129 8131 938
1727 5254 -314
6695 4619 502
1066 9625 903
9081 16 517
5287 8913 -731
2648 1956 -602
4786 389 -615
2638 7073 246
7972 3685 -87
8125 3862 -737
7902 5755 -778
3309 782 659
5823 4437 -96
554 343 726
7103 9602 -508
443 7664 905
1409 9391 -198
5181 6062 -790
6937 7126 -278
4843 4535 -627
475 1779 558
721 6363 817
1272 3327 807
8193 1076 -469
5491 3489 809
8071 6460 302
740 4156 -122
1284 5603 -757
1093 2151 -732
7247 6333 -331
6582 424 209
5949 2342 -20
31 4916 983
3807 5688 -538
8039 3890 -343
2718 8383 -142
1755 440 421
8334 1601 -306
201 8468 597
1867 6072 262
1754 3680 924
2749 1319 17
8402 1268 -659
8735 567 -934
6840 7873 -41
4223 5521 325
4993 1451 89
9133 9443 262
5305 2121 560
1137 2667 954
1797 1115 -189
5715 3839 619
854 7751 94
1345 5541 -659
9535 6140 134
8742 7705 286
3721 3863 -635
6451 8986 942
8351 7659 -883
3811 8851 692
1651 6709 -80
3029 7448 -450
9038 804 -608
8784 808 864
6258 433 808
7393 176 -441
5091 601 -877
5220 5821 51
536 3976 240
7415 7990 -946
2556 2332 -668
3262 4271 844
5469 3063 -880
6604 2282 -768
266 9410 -894
6997 2485 874
8795 2005 -908
1592 8842 -596
6196 5217 -606
4920 2145 -602
1044 2270 519
9283 1364 -779
4982 4369 204
297 9199 479
223 1900 -765
3091 592 -487
3706 2351 616
4169 6592 764
5898 3209 -317
812 5810 148
609 8411 782
3954 233 -569
460 3433 162
8676 4552 174
3100 6860 442
8659 2955 241
6802 6149 234
6591 5892 933
1409 4640 -151
8915 3322 -847
8545 1903 721
1446 8301 310
8232 8941 -910
1667 4783 -1000
5370 7157 -717
2612 4833 674
5284 202 -160
2568 4810 -462
6026 7206 -435
2050 3715 111
7489 3338 447
1130 6681 -989
162 4341 -140
8230 8537 -825
1320 1299 -290
3311 2785 -421
5176 5286 970
3051 812 160
2608 372 96
4257 5615 929
71 2440 -246
6499 6697 390
2060 1135 -280
5430 8980 917
2699 6154 805
691 5505 -843
456 7216 135
3913 3638 -647
8133 7331 -336
2405 8806 -54
3251 5921 -888
2297 8462 -125
9488 1214 -306
3463 2065 -75
2675 436 609
6506 4649 -956
4829 2093 -674
2215 6386 750
4804 1415 -891
3790 5018 900
2625 4740 -1
8919 249 -681
4136 1749 460
8001 4629 934
5497 6124 -235
9548 1821 297
2618 8173 253
4279 8816 -102
9357 9580 646
8275 1263 -401
2767 6901 -884
4243 707 -599
4775 383 19
587 9034 810
8989 8500 -516
3112 4292 -669
1633 8370 287
6685 1539 -811
4081 9415 -182
2250 3076 -39
1 834 883
670 6155 508
129 5660 -307
8736 8057 895
2600 1131 935
4367 6554 540
4946 3018 -105
657 3120 909
801 5464 -934
1549 4019 -487
7423 6571 28
926 5641 -975
3225 5921 -91
5259 6786 827
9151 8183 895
2920 5551 171
7800 3244 -509
3907 4593 489
8040 5927 781
491 5067 -705
1543 4528 244
9256 7157 -880
5922 8450 544
2162 7777 7
3493 8062 491
9360 6876 -904
2678 4219 -272
8141 4665 907
4314 7188 -812
8134 4723 635
536 8268 481
9300 9062 352
1356 7591 -498
1713 2055 769
8011 7295 105
7180 5444 -743
3441 5719 299
6908 1121 -613
8215 26 133
9300 6953 724
8956 8555 -618
667 1596 -694
214 4495 190
5983 4841 36
7844 3284 881
5367 3198 -846
8518 555 -354
6584 7545 -59
5181 5894 380
3498 8288 342
8655 3666 935
7994 1152 941
1685 7491 -612
1332 1627 -109
5005 6570 431
1996 9392 741
6477 4700 926
8873 345 -510
1237 9532 676
6901 3874 -685
3423 7811 -487
6270 1715 778
7774 3670 837
4816 8441 -277
1705 8805 626
2494 9551 -272
6639 2881 -686
8573 9493 -344
2406 1843 801
9389 6834 -673
1243 3378 -459
3438 4095 -600
3558 7606 661
6162 4881 -876
4156 9425 -623
5113 8426 -831
7623 5633 606
1497 7064 -615
7773 2924 658
2320 3258 13
3116 916 -490
2210 5186 901
915 5981 -673
1768 4031 -204
381 5783 -969
5327 6488 -558
7702 341 -911
4493 6842 286
6079 4018 -890
9328 3563 -667
1684 2871 501
8794 5610 -889
3873 3547 -523
2912 2720 -212
312 9117 -662
3878 189 756
5624 4435 454
1579 8871 845
1243 2059 166
919 2940 -667
9621 9319 5
6405 6893 776
1667 8756 -852
2239 6350 972
8513 2216 823
454 1686 -243
8508 5585 769
7775 4339 -267
7560 7796 -46
9093 4167 -825
3949 1657 -531
365 939 -973
3802 1223 -524
5947 6212 638
9087 2082 287
702 85 -666
4529 1319 972
8835 4359 781
7568 4797 387
3432 2883 396
2230 8357 44
8646 4054 20
3130 91 768
4681 4935 341
8401 6972 -618
5321 8083 -732
6492 121 435
1776 1143 -542
8813 7549 -798
4286 1298 759
10 8779 612
8723 914 434
7081 8265 42
5349 4762 28
179 539 181
4615 7876 -542
2479 9465 374
2604 4363 658
3269 1000 -144
2304 5694 -282
1118 3537 -93
9104 3726 114
646 6857 899
1352 7195 988
2512 2218 -701
2236 1100 -267
4793 4379 -612
3025 3061 -396
2051 4992 284
8686 6706 -377
2022 3809 -646
1924 6843 -469
2905 2669 -683
3929 5288 -731
2406 3533 -309
7945 3637 245
5935 12 -32
927 7889 533
7468 1993 300
1191 1444 603
6668 3449 -634
25 2101 -384
7913 706 782
8090 7065 684
3077 5143 -998
63 4739 104
9068 1431 -962
9501 2245 697
38 3615 -677
1797 4718 405
9520 657 -564
3573 2025 665
3727 3056 -72
7980 2140 -804
8682 3870 -362
823 4182 -75
6433 62 743
6980 139 -733
8848 4592 -810
3107 2574 602
2668 7700 585
5689 5399 949
6796 5756 468
8591 3545 577
2014 3719 578
3947 9488 -12
6946 6520 -120
7330 1314 172
4355 9016 57
6654 7645 977
5215 1959 949
5063 4340 -269
1571 2621 -343
4644 7593 940
5593 76 -51
576 6186 -912
8138 4589 -763
2820 3124 470
4821 8212 270
9494 7397 179
4510 4665 -375
6619 1899 -293
4809 2815 28
7074 2178 -937
1988 9465 266
8153 1614 785
9620 7962 -810
8048 9199 20
3984 3095 603
2019 466 993
4768 8794 -420
6999 5984 194
3377 5019 -811
4069 7220 858
582 2248 -713
7658 4758 -204
8620 7328 210
947 8222 670
4133 8025 484
8147 8269 -13
298 5553 0
7113 2767 430
7795 260 -395
1321 6363 655
208 2981 120
8090 1254 561
3888 9136 155
6137 7778 691
4422 4968 123
4108 6874 -653
8603 9554 494
1983 7924 811
2873 2298 -390
3799 2870 -28
4133 4173 693
8365 2897 -265
4255 45 -455
5813 5494 -605
2094 9614 173
5134 7196 575
2912 3945 533
749 4653 989
6906 4665 477
8971 6547 568
6816 4285 -593
6054 2372 -530
4987 7611 311
6492 6803 892
6221 319 143
3921 2895 -652
4105 3795 -238
400 8189 -321
2816 823 -158
9380 6376 -527
2142 3285 32
3420 8196 165
4393 1805 922
7581 3775 721
2370 2948 -493
1481 707 -578
6709 5297 575
8469 747 728
826 7954 789
3045 8472 -45
4367 1742 205
8046 3441 538
7605 4371 166
5131 2653 465
1267 8655 -294
5465 9440 318
2917 7893 -54
304 200 168
335 342 -98
1443 2692 -882
571 1291 744
8776 6263 230
1040 6667 -553
6702 1063 -905
6823 5555 730
7269 7533 760
2851 2924 -745
5992 8830 718
2363 6957 942
260 5397 -699
4454 7626 -270
8873 7708 777
8326 1684 -813
5320 7743 162
367 3816 -351
5469 4965 662
3957 4060 -871
8722 1913 22
72 2694 907
3800 8679 933
1440 8935 408
1960 8872 -1
8446 5677 -962
7532 947 -839
2942 4255 -350
9452 6938 975
7602 4550 856
3912 8658 -530
1589 1961 669
174 3804 132
6043 6982 -374
9036 1166 -462
4746 6406 -455
1566 5681 -625
4714 1095 -309
1166 2210 437
2437 5912 832
4129 3977 -479
6991 8866 -408
2519 3715 -655
536 2969 -233
1268 8269 398
2342 723 213
7759 2647 -739
3834 5359 -167
1918 1957 224
8931 8130 498
800 2448 562
8215 7452 -97
5311 7033 767
4401 4687 536
3989 6754 198
2514 1453 -939
7665 9529 180
5547 598 450
4190 372 -698
4841 6522 -814
4312 8845 -422
8096 5687 838
7032 1111 457
8226 42 725
8832 6698 886
130 6419 138
7550 3175 -780
5777 8309 304
7553 4340 -53
9228 6877 -573
624 6922 -210
1902 4629 -997
8470 8456 200
7860 647 -193
4577 5394 193
9559 1367 -116
9143 4016 379
3595 8411 -339
4796 2456 944
321 369 -248
1739 2896 755
4855 5692 -426
3003 4905 221
6683 8237 -490
2909 5653 -950
929 7547 -302
7029 103 532
7829 6035 -591
1157 2829 -791
4798 6697 -547
5952 7948 -278
816 8680 536
4991 2714 -475
6373 8488 -565
7726 2566 -164
8034 3030 702
1957 6537 -259
6605 4992 212
8138 702 581
4496 2360 -191
7468 4567 -727
2287 3993 74
395 489 -787
4045 8387 694
9075 4090 33
1179 9349 709
1283 2551 170
3733 1365 -437
8449 6562 -256
5543 5880 923
4117 9186 240
1532 5430 -864
5242 6133 -660
6942 714 -319
2039 7218 436
9564 5866 -136
569 2401 -872
5550 769 594
2630 340 906
6260 8076 306
5169 3533 -168
5560 29 989
5285 2009 647
6895 3773 429
6506 8612 -39
1360 4055 682
8045 3908 705
957 6385 -588
1095 4298 662
5650 4472 -871
2830 8548 -323
2909 4281 -139
7849 3693 329
1566 5369 210
7390 4999 74
4211 2498 -682
6331 4950 -195
2130 7867 -892
77 892 -216
3178 2185 -815
1118 1357 -946
3839 2402 -738
5695 3570 902
3799 9494 -747
3402 5086 -45
2782 9084 -396
6684 2931 125
620 8520 741
7143 7159 -595
8042 95 95
3002 3844 370
761 9378 -150
3896 8300 479
9618 4842 760
8583 2747 860
7517 9562 -685
3968 1818 654
1351 7086 406
2519 9030 -765
8468 1793 51
5108 3024 694
601 4870 934
8365 1941 889
582 2733 968
7762 4 524
4695 630 -640
5384 4551 -345
1182 1484 -487
7911 6912 -821
7530 8293 -927
3767 5203 957
7089 1132 916
6124 6975 -607
4755 4134 -787
7701 6821 90
5583 8288 791
7856 8507 -819
1315 808 186
8959 4849 698
5802 2947 339
8777 6439 -585
4959 5435 -553
6402 8108 -176
5052 6720 -205
8900 8662 -525
2182 2679 741
1863 3788 465
660 5150 461
3331 7266 633
4862 3408 561
6518 9127 626
8924 3392 -642
5311 3623 -629
9109 6619 -662
8563 3400 -250
5595 6032 996
5611 6370 -587
2904 3781 -592
8252 206 -470
3941 6467 -189
3170 5954 593
601 8880 517
6230 6924 -342
5250 9139 538
7429 2631 -732
7059 8956 -546
2721 8260 -546
4085 1029 262
1535 4410 -488
3358 4534 440
8182 5552 353
728 4476 -585
4204 2477 176
3250 1180 431
1984 1923 306
5532 2968 568
1032 4349 316
9550 2267 674
3302 328 -672
6599 2924 948
8618 5443 294
2199 4718 619
7890 9387 -15
8622 4885 151
4325 1333 313
3287 2807 77
7854 8387 -409
4823 3473 -641
6955 2169 -301
3131 4854 -454
2916 5710 -949
57 1486 -795
1370 1942 252
9219 2088 -233
6358 7413 796
7409 6178 -984
2371 1863 -430
3855 6044 454
7685 4534 245
8070 1882 540
4284 7023 618
5267 6579 558
3168 8200 -425
7241 6998 791
6594 9007 2
5747 8995 -559
9148 139 508
7667 7141 177
7788 930 398
4723 3054 -660
6093 6479 630
3157 5133 878
2078 4626 714
8471 3480 -100
6865 1642 230
3072 7636 -303
556 6686 505
5602 1011 -344
2296 4308 697
2204 4548 -393
6513 5514 659
925 67 -198
1743 1180 784
5171 3599 914
7609 7712 -524
3009 8764 537
5454 6215 948
3097 9452 824
2562 7430 -377
8191 6818 -895
7701 2876 -837
7063 6162 294
3603 4776 -933
9622 2301 105
1007 9113 227
1567 3737 929
2874 2442 -62
6447 90 201
1392 135 895
3623 3174 546
5600 1347 -52
5590 2604 341
2307 4763 -470
5909 9268 -326
2986 974 698
6637 5389 -182
3980 7325 457
6090 7611 241
4223 3185 612
6290 8793 947
5644 8435 334
7219 1410 245
7073 5083 -671
7956 7651 411
5748 1030 856
4263 5445 -976
3705 8863 -123
2519 283 993
1966 3294 -680
7269 5411 -859
2823 2874 -862
9590 3693 552
7975 5684 -670
8644 1818 -453
936 5186 -519
3741 2434 314
1499 709 271
1586 9003 -619
5300 4599 596
2900 4783 798
7561 3950 158
1154 2365 -56
8739 1120 504
3341 5916 -187
8362 819 984
8028 6792 -453
1271 9592 960
9465 5460 753
5816 6417 719
5598 1487 170
4807 7094 462
3641 9118 658
3927 6275 -175
5983 4665 577
2334 4273 -605
4166 9006 -597
8071 6056 425
869 1792 105
692 4003 -912
7902 2796 -749
8672 2300 655
1814 7438 282
2312 561 984
6687 3930 -99
506 5194 -522
1696 2879 930
2818 802 -578
7330 5759 -623
1487 153 901
6000 863 75
6825 5181 214
7794 7929 -527
905 5689 -697
5749 1808 -587
6648 9186 -953
7215 2642 -378
5235 5779 934
5665 7397 348
711 4982 962
3053 5662 -362
3734 8765 -357
4406 9426 844
6063 3396 832
4591 833 -108
8523 7260 536
716 7810 -736
1656 787 601
1721 8594 198
1502 2010 238
7912 8374 -725
4250 1935 -759
5293 5404 -595
8534 160 467
1741 4595 602
6160 8814 330
8381 326 -678
2160 5579 18
8881 2217 898
6775 7424 -172
7355 4711 -260
6401 6011 439
7928 3477 531
8821 5985 -905
2933 1396 403
6208 2960 568
6895 2965 -796
5856 4698 321
7797 1002 676
6450 9414 -490
5078 3293 -944
5604 484 -234
1660 8458 738
6474 1899 358
4343 2275 256
523 9088 -175
326 3878 104
2144 1284 76
8048 951 -144
8446 1064 -399
1153 7848 -753
5476 7082 -566
1886 6088 -539
9279 9436 -535
51 9206 35
66 4182 710
6898 6756 -944
5903 8456 73
5917 7635 282
3864 9038 350
202 2344 -362
1775 3142 -654
5937 7178 805
6229 91 -611
7977 4166 -910
3241 3044 -579
7002 2150 -497
9103 351 -312
6544 9323 -183
3903 4174 877
4947 3610 -30
8106 6288 -278
2533 7466 -713
5565 7675 -998
7516 1924 -986
4952 6475 173
7841 1507 -142
463 5351 350
6390 7793 447
6693 8989 972
2353 349 579
3281 5613 722
489 7375 735
7156 913 546
3996 4552 -754
2389 8466 396
3788 6475 -999
5442 2734 984
4748 2605 -186
5802 6651 -233
8838 3081 901
8461 1129 -517
1868 9181 -840
8792 8272 511
7062 2143 -680
8513 8436 -657
6697 6512 -419
5909 6178 -727
2806 6347 -732
8337 7622 -619
9083 6004 -803
799 6244 -673
8443 4370 -594
3569 7152 776
6704 6947 -764
7125 9531 -905
9239 418 -588
2094 991 -790
2961 1336 -888
7333 6339 -950
2524 2641 475
3067 5017 675
5475 7289 559
8231 7336 994
7340 7714 187
8850 6456 465
5637 3748 773
6626 151 372
6710 1031 -945
2192 1333 -42
8245 3558 365
8827 7030 858
7484 3362 662
2101 8173 -5
9022 8828 -441
4575 5840 -603
7870 8476 -958
9393 2611 -557
8203 2851 937
1724 6364 -546
4113 9007 -293
9601 566 -1000
2869 6734 486
5514 133 -401
1759 6229 651
8474 5593 21
8876 1616 361
4558 4058 -990
9279 2431 -360
7580 407 -756
3864 7769 -605
7921 1034 -254
6622 9249 155
2174 1013 593
321 6370 -922
2814 5716 394
6333 6542 29
3508 638 -788
3100 4733 -648
8371 9390 -630
6837 9469 780
4095 7918 -678
2956 4969 -889
6933 8831 -963
3818 3751 113
455 8604 468
2233 3263 28
5355 1905 345
1062 3175 713
1785 5643 54
3796 5235 329
7231 4657 309
4661 3181 -825
5262 8828 -955
7037 5957 939
6093 1535 -607
7580 2178 270
5115 7207 469
6708 597 -359
8336 3011 -204
2039 6891 -551
2882 2169 491
6505 2013 -236
8139 1013 894
771 7575 105
1177 7486 -8
7133 6370 599
3092 9451 -914
6582 5315 973
6876 3598 554
6526 6142 -205
7226 7221 550
3610 5548 747
1130 7257 201
421 1744 714
69 2168 -945
4436 3896 115
5073 711 302
5900 967 2
5974 7479 -397
1841 5327 -139
6524 1162 -59
5528 2710 -31
5641 7235 -866
604 3583 945
7480 7414 -619
7884 8151 -604
8824 1375 66
2961 3152 601
2516 9013 -979
2982 1223 -475
4751 7778 587
1259 5321 983
9491 2329 -146
9450 1662 985
6899 1911 -465
411 7938 846
9129 2453 674
4621 7194 -313
3 786 857
2006 5553 -767
4704 185 578
8186 3907 -860
5123 8950 -431
9597 4026 -143
207 9316 188
5731 3578 -576
8868 2936 -380
5223 4194 -248
3498 8650 734
5928 1230 -483
9199 7993 -729
4598 1995 -900
3723 7306 949
8635 3203 -795
6783 70 284
6825 7822 -134
7974 5907 99
7560 801 274
3603 564 -872
4305 117 974
8892 7058 743
3922 6094 -776
8449 4676 -963
4605 8820 -254
5726 8208 558
8082 7128 145
5772 7104 185
4526 8777 -333
970 8145 -315
4309 3838 -762
4306 3707 374
1132 761 -604
7426 1094 -55
3524 9308 66
6512 5172 397
502 27 45
3127 3251 -662
2310 6763 -127
6520 5723 -20
4704 5960 836
1491 3678 -855
6275 7737 219
2313 8444 946
5934 1136 410
7515 2843 673
9225 2165 34
2150 9307 -161
5711 1338 137
2770 8287 650
3652 4385 -790
2534 6136 336
8656 8626 -929
7039 2171 -942
7977 3670 631
6127 9401 454
2083 8453 -409
3752 5124 280
6678 9517 472
106 1647 -669
8719 4945 992
8527 5066 -607
8326 5761 664
7946 9098 -745
8055 3164 -433
1356 8135 766
3846 3284 415
8528 4769 -367
5818 1302 -438
6009 9352 726
3354 2683 420
2693 760 -1
3702 5975 119
4246 8756 -949
7757 7039 -435
7508 2919 996
5055 2698 -367
9212 2203 829
8006 6590 -77
2854 4017 542
8326 7469 -712
7700 8019 478
534 7830 32
6251 3223 -738
4191 2292 -106
1208 2797 370
5764 2368 -418
3450 6173 -393
9408 1737 265
3518 4595 130
9483 5026 355
7257 1456 789
2753 7202 630
8896 6343 -460
6667 4239 579
4842 9060 -164
630 1564 919
4321 5437 917
5559 7605 0
2261 8386 846
1215 4748 439
698 1418 -253
9329 2910 -880
8005 4894 -597
5929 7516 660
5772 3351 967
869 5450 893
4338 9454 407
9359 6256 -613
3586 3748 -529
4280 9532 -421
3886 3398 -291
1359 9303 -206
399 8637 -865
1027 1825 -652
4844 6793 436
6388 6549 -349
6139 4650 -483
6439 8135 -857
1025 7551 869
2224 2548 -597
8499 3306 -391
9518 8593 179
5077 8532 505
1432 1205 -563
2097 1655 -258
1108 9366 -370
3625 6665 153
933 5626 -976
4192 3432 -276
1839 1029 -967
8643 1210 449
4429 120 -64
8513 5979 750
7940 9034 -190
420 8301 245
3052 9447 30
4823 7827 424
9224 8495 -80
9375 7544 752
4906 5776 989
452 3211 -484
3624 9023 775
2854 2565 -115
6792 6169 213
4566 3458 -874
6880 9164 238
4521 2390 -828
8004 8958 -698
8433 7947 416
1514 8797 -340
926 5347 -531
1802 6647 533
2255 9496 472
7613 444 -901
4441 1449 -216
945 4232 610
7847 6681 -529
2440 176 -242
3664 4475 552
8670 7095 322
1081 938 917
9552 300 791
1623 462 331
2995 6670 804
9130 5388 -572
8421 8691 -937
4581 20 635
3086 5250 -173
8074 5859 -904
6727 7800 -578
8168 122 -211
8319 6305 -31
5712 1803 718
4668 2268 -203
2176 1802 802
3238 5058 -376
8768 7569 796
8551 8085 -324
7248 7502 476
3364 1742 910
3717 5228 -414
1578 3418 -161
7615 6168 363
9099 503 88
6927 5198 -217
5645 650 515
2733 4857 -426
7465 4018 106
6127 2628 -552
3366 7225 -545
6737 145 829
5764 1754 -528
4471 7465 -362
7981 816 -172
158 2683 -742
4183 3424 -208
6387 8091 778
653 6504 634
5750 4016 -440
8818 7141 208
3326 8997 -784
4370 2804 -44
2737 4474 -153
2139 2234 520
3224 7366 -812
8085 8848 -279
6968 1431 586
5395 5049 248
9058 3443 -820
3573 1989 973
8148 4719 948
130 8996 513
6678 645 -875
7805 1333 -803
8825 6790 312
7963 2260 335
972 2641 -172
3938 6660 989
2602 5836 -837
5811 3138 468
5205 883 246
3868 299 -348
6787 7458 997
4447 9385 -35
602 4174 986
5112 6031 -758
1170 3689 -961
6493 3998 784
2784 4053 -96
9381 3734 -589
1875 2637 -156
6796 6909 -802
8557 3310 459
6487 265 -605
4556 5798 906
7955 1102 435
5288 9482 600
4101 883 -387
5121 680 -504
1964 8390 497
2177 3035 -12
817 3401 -573
8467 2845 530
8129 2716 97
8991 1607 276
5026 2024 497
3221 5814 338
251 4529 782
5234 7417 -118
1274 9224 155
7919 4229 114
7244 7624 865
4718 6608 -72
8146 2461 469
5833 6626 -861
6771 4275 379
684 6035 598
7393 6202 -797
5601 6409 -907
741 7982 834
6807 4824 383
9085 6218 451
2041 3287 589
4303 2388 -676
2432 9026 65
5477 5603 472
4366 4068 -504
9204 8179 499
36 6089 36
3543 2227 -70
1734 901 -451
4314 5689 -45
4966 8949 -939
5599 2648 -581
1551 2787 736
1412 6010 164
1600 3492 -640
7093 89 -775
381 2010 -134
8482 9423 147
2276 1113 974
102 2879 -611
6863 3140 382
5826 6119 -607
2117 8762 404
5027 4426 725
3480 2814 -147
9367 8778 -751
7240 7623 315
8602 2562 954
5956 3843 -377
4909 861 314
6397 6819 28
1388 5022 946
699 4317 -331
4238 824 -573
5339 3726 -906
7420 6511 -923
3410 4810 613
6170 3322 105
7482 33 -660
4765 7676 102
8020 1642 -822
6332 3378 -445
3728 6024 153
4658 4472 446
9131 4681 769
9279 5382 545
8443 4172 -850
4767 4720 -574
9549 2643 -389
8075 6438 -65
5352 3133 -209
4621 4176 -628
917 842 601
5402 4261 554
2196 2067 -44
5864 3894 -680
839 1190 -850
3433 7176 -111
270 9511 -198
7724 824 -171
8853 1854 207
7279 4561 779
2789 2872 -518
1760 624 -301
4581 4658 891
4704 7800 -992
5224 7261 205
7966 268 -677
6306 6182 51
2894 996 135
4973 6869 -50
3959 1881 -986
5837 8222 520
8151 2882 -231
2136 4024 236
7079 3139 -963
4616 8320 -296
6122 1506 -96
6484 8838 599
6521 2731 -806
1157 8459 619
3688 5921 -292
3472 995 -782
7718 589 897
5312 6861 161
7692 5536 -856
2273 8268 877
8084 7338 751
2461 7891 -548
5542 7370 465
4538 288 -179
2573 2416 344
8454 6395 -275
8051 6081 -165
5926 2309 -738
6731 9136 -919
4585 8733 -350
2900 7616 -380
8497 5605 -61
2993 6511 -993
6866 2386 -739
5627 1645 -207
1427 7776 -9
5293 4181 -57
8583 3717 -643
8442 7164 868
5225 6723 -674
3811 2995 -905
3763 676 333
4418 904 683
8908 2278 35
232 7055 -671
3808 9313 293
5007 9331 -484
750 6192 838
8995 705 4
1296 8441 226
8345 6646 -221
1599 6858 -892
6128 5514 -800
4502 5026 291
6025 7335 218
5416 1419 -276
5281 3533 541
7685 2716 55
3959 3546 -911
482 7378 -411
9301 1603 239
1613 1711 -716
8280 5160 -370
254 1976 -674
349 4923 508
6350 4678 -572
4229 2081 -913
5361 5816 883
1695 6190 -119
1679 5513 150
3655 4921 616
1885 6214 -104
1810 6240 922
1113 39 -451
207 7858 -532
8745 1156 -377
3604 5891 -402
6813 7737 -531
6499 1905 57
3081 806 -119
206 461 474
6810 5408 -505
4078 3440 776
1499 5660 321
311 2108 124
4230 52 718
7319 3418 -884
8787 155 808
8917 7096 328
705 1097 -660
1575 1710 -233
7858 238 161
9065 2485 313
247 5634 954
9221 2490 821
9365 4297 669
4960 5448 -951
5106 1017 235
44 7317 -422
1073 5023 -916
9214 6842 819
1711 1003 -602
5062 342 -331
5491 6959 805
9044 965 -458
8049 1532 166
2953 7900 -917
8582 2359 -112
7920 4235 -991
4280 8086 353
5942 1389 -700
1287 6919 894
4573 3871 -879
1191 7548 -851
4466 7704 801
2695 8040 552
4374 975 951
7556 8884 -807
5928 7204 263
3644 418 -942
1426 7587 -911
5024 7229 -61
5293 3534 478
668 8459 -710
9341 6112 -604
3435 6856 358
7196 1204 -49
4750 6157 1
6345 3288 577
391 1037 -871
8371 8260 736
3322 4438 631
593 8037 265
2566 5943 -466
4770 2764 184
5895 9454 2
6932 8301 -641
6914 5291 423
4538 4397 162
2859 4582 -59
8583 2751 -717
8823 4404 601
4266 5580 -641
3161 8319 -181
1449 8899 290
3821 9145 -356
916 9385 -285
461 1170 -787
907 8256 634
6123 2123 -245
7058 3371 -326
519 2971 819
1959 7985 272
7135 3671 -237
750 1312 -82
6580 4103 -60
4876 2955 -117
7119 7689 -33
8835 3930 -480
6225 6365 -715
8212 2272 406
9520 8036 938
6805 4845 141
2964 7607 769
2704 850 424
8131 5895 -24
2769 1988 -299
1896 2446 580
8564 8903 769
1396 2096 -507
7509 8169 544
5521 3811 275
2784 6685 413
1522 7081 438
2090 6164 367
4150 7071 -920
4212 1305 -95
7876 3654 -45
6509 5416 387
8780 3945 -292
1927 5984 -53
4382 701 -3
4648 2930 843
5306 1148 -97
5092 6625 292
31 2528 -626
9050 6249 -225
4737 1612 -204
1976 98 541
1422 6783 -234
7076 3971 23
1204 9065 -879
3219 6621 -639
5648 7928 -832
6707 1203 -196
5887 2717 782
9181 4568 889
5723 2799 931
4222 5456 -36
2585 9154 -236
