16
853 913
62 259 635
375 161 841
74 105 551
566 141 -394
170 664 499
476 209 -474
604 226 101
261 57 806
804 306 280
37 429 -451
394 609 804
522 431 369
478 88 551
222 188 392
338 806 -789
715 572 366
395 669 -286
117 468 -785
71 538 -21
91 664 9
619 583 45
180 71 -59
607 306 920
413 146 285
99 709 -603
670 153 942
472 458 732
585 19 -184
19 304 62
748 128 -920
527 233 -63
387 102 226
616 16 -80
520 584 266
774 440 213
440 636 -44
564 366 -80
248 240 -70
396 421 596
309 704 -644
729 454 885
516 375 681
487 479 701
248 699 -976
187 747 -640
436 765 -251
439 194 684
198 380 149
704 798 395
305 452 -565
537 666 849
331 612 -883
614 623 476
281 153 482
636 447 -65
394 95 588
630 557 -361
47 422 -459
597 658 233
408 779 631
736 31 -817
266 645 -510
567 634 -198
646 122 -512
515 511 284
261 713 -564
759 806 322
750 593 649
423 773 328
253 479 -589
512 424 -936
787 4 719
555 2 -118
124 598 -226
610 187 610
154 315 -375
450 21 -778
758 299 -125
787 566 -864
321 624 973
164 442 835
364 628 -236
191 129 -558
776 121 -917
546 732 652
505 80 -538
61 302 66
290 645 973
385 127 738
363 394 13
269 322 689
608 234 -173
167 219 -667
133 572 -875
401 566 -353
430 27 658
587 387 105
44 169 918
449 557 -363
544 108 352
3 508 153
233 746 -990
422 322 -97
77 581 550
791 251 -253
441 32 523
575 11 -278
418 594 564
198 113 -1
688 328 498
758 178 -976
261 385 -839
514 469 217
170 556 -841
108 203 574
433 439 514
667 329 383
20 275 -456
785 426 181
131 222 253
764 28 293
539 456 993
217 202 -432
179 330 -898
487 572 171
743 375 464
191 365 622
581 738 37
256 456 -352
328 256 -876
192 125 184
165 688 838
267 631 817
627 32 -13
710 490 -242
639 147 485
305 391 719
521 761 674
759 726 -360
600 498 -856
167 86 -179
329 534 -984
682 127 -85
147 159 -276
221 185 189
239 678 -675
637 751 -494
2 80 697
645 411 -279
452 652 608
125 182 -92
154 30 132
534 158 -844
119 518 -159
670 675 553
272 686 562
107 709 14
406 282 291
787 340 480
494 183 -393
973 970
488 760 981
730 41 -991
510 42 344
836 66 19
908 129 300
70 906 -83
612 469 345
260 215 690
917 417 194
143 468 -45
353 827 -747
153 867 -242
677 906 276
277 376 53
408 300 582
627 424 428
246 325 636
607 663 -209
93 602 465
253 264 789
213 535 101
92 966 904
152 527 -442
543 665 -97
474 822 173
480 904 -640
686 556 106
591 237 -164
256 420 721
699 142 -905
250 532 -914
243 246 -485
952 500 215
618 837 125
208 237 -294
458 894 -181
725 315 615
107 819 -696
41 416 458
187 648 719
628 296 -915
870 793 411
782 811 719
100 397 -602
384 549 381
575 766 184
156 611 -378
370 393 -471
797 953 76
289 311 -450
712 617 -113
361 220 -448
650 216 -504
285 274 -913
927 859 -308
562 309 -379
312 127 920
875 564 71
666 861 824
627 884 893
957 421 179
857 395 857
127 880 -948
957 960 3
584 504 828
564 280 361
152 577 -8
178 229 -257
869 519 -813
961 627 158
278 548 -400
792 916 -520
786 970 -822
584 958 669
479 770 264
331 551 -911
82 558 -948
796 813 145
743 506 345
147 141 -80
973 795 163
273 534 -65
845 295 93
825 366 -822
802 428 476
30 494 -209
104 326 30
861 119 -818
182 577 589
945 508 499
797 675 -793
563 686 717
888 585 -135
846 27 878
277 540 222
762 95 -689
217 481 -465
81 519 488
606 853 -564
685 542 -191
236 34 -650
951 289 -512
566 394 202
807 895 -872
921 448 754
108 481 781
859 575 -751
590 845 558
596 448 276
137 67 -772
402 363 277
372 705 -996
866 220 956
779 648 781
309 829 365
413 232 -693
818 60 2
705 35 -867
267 687 -323
393 203 396
768 194 260
266 795 904
662 699 537
678 691 -504
235 207 -702
288 399 -509
906 311 -429
944 746 -425
266 39 -883
1 689 -691
970 753 4
34 495 -265
363 346 -831
19 552 -974
796 572 225
443 175 -966
323 423 205
92 473 -396
394 640 937
491 333 -923
169 947 -885
562 29 101
672 941 -472
32 517 -650
69 36 931
736 4 323
706 882 -96
829 288 995
457 209 933
710 159 13
242 365 229
227 509 -754
721 177 358
487 392 -202
14 269 -521
877 275 40
634 824 -982
922 736 -357
889 28 -597
339 209 -267
923 410 -371
683 435 65
833 221 -498
187 855 -765
513 142 -837
915 46 -373
39 966 -869
519 92 518
567 703 -454
346 612 536
301 713 721
894 652 -1
628 721 -630
358 601 -406
152 697 -761
342 343 522
171 732 159
612 828 917
485 712 -439
629 934 -50
639 393 903
200 634 -797
908 279 -661
365 200 -555
186 1 -965
863 201 879
180 199 -193
362 290 -691
968 414 78
506 57 385
442 676 -201
227 261 -547
883 310 -438
837 321 749
574 314 -621
938 900 -728
236 708 240
764 6 188
401 578 123
193 516 -906
553 322 -844
598 355 -45
775 660 986
681 518 798
532 242 -755
645 297 827
766 470 606
44 192 -145
29 376 79
699 430 502
138 639 -813
416 810 34
443 220 78
70 736 -472
62 942 612
207 70 -748
889 915 -702
622 882 298
863 711 -765
124 567 -646
164 897 -883
685 357 696
358 715 424
344 501 391
796 591 -970
938 550 534
272 104 -404
293 896 -340
747 82 468
1 659 -824
524 647 -948
895 572 805
868 654 -579
395 969 -547
487 593 -808
749 108 435
575 470 -294
617 26 -399
131 115 95
740 883 -955
796 660 781
436 645 -978
921 873 738
622 848 28
68 557 392
898 76 -109
372 717 865
663 876 -809
601 713 -107
492 435 -291
729 914 392
786 215 956
820 905 -309
281 349 -504
621 366 604
385 335 -256
823 288 100
664 969 -77
358 938 25
582 3 693
248 662 -420
306 554 335
381 94 35
956 559 -860
359 247 -303
932 892 -312
858 619 -630
624 923 575
380 874 686
434 961 -313
198 59 -585
221 679 978
537 468 -875
465 129 -509
713 461 -702
528 41 -986
81 225 -236
939 770 -787
39 396 -638
526 639 894
717 437 521
274 509 -660
516 343 574
18 51 390
720 618 -617
14 161 543
559 289 674
512 795 -464
25 635 -178
488 500 -579
821 500 121
365 509 574
68 23 47
766 903 -465
119 446 -928
332 841 102
719 307 -875
349 393 -686
945 754 -892
893 12 881
475 300 -338
297 961 48
748 207 938
24 660 -107
468 407 322
246 216 790
775 194 651
944 96 -517
402 159 314
238 542 -653
879 813 632
339 442 -756
536 632 -328
76 246 -585
73 299 -162
888 178 -850
808 135 -982
66 904 995
626 536 932
356 544 -708
279 899 687
627 478 -825
389 597 468
640 42 -211
115 78 689
944 796 -238
959 963 669
424 425 775
195 690 -80
969 541 -769
422 543 -860
321 459 488
461 456 -429
575 5 773
461 873 397
194 408 730
699 794 -839
970 965 -720
667 144 -280
349 390 4
273 327 -520
812 236 -921
799 468 523
100 762 608
283 468 600
842 88 630
33 127 1
835 373 596
120 13 336
898 948 357
416 367 432
865 491 903
466 348 914
711 403 -277
318 40 -375
516 674 126
435 948 -938
289 288 -230
108 659 9
592 874 -270
560 965 -403
76 378 -784
324 199 256
5 638 -472
127 596 654
261 906 825
785 422 608
498 569 85
376 494 -725
816 910 -979
949 768 -983
257 417 751
626 277 298
867 710 -936
953 673 -285
60 142 59
805 276 325
361 309 347
211 397 698
536 549 972
162 277 887
177 78 176
95 163 -146
604 746 951
433 115 -50
177 869 -803
110 912 429
507 265 -290
442 2 -293
166 704 927
186 792 -458
712 913 -903
489 29 -281
881 636 -319
315 605 347
240 434 -426
16 62 990
639 396 490
525 901 720
742 734 -26
717 463 275
163 846 -76
387 358 695
746 613 -163
426 115 -126
7 969 851
624 4 -626
113 187 -187
479 496 195
81 838 -446
966 393 775
626 331 229
947 826 267
721 469 434
672 349 830
660 91 -714
948 273 -410
767 850 -664
496 42 127
854 778 -454
167 406 211
892 45 -223
858 638 -476
783 136 586
148 353 249
54 839 -537
590 249 88
176 556 227
157 143 -223
194 914 -417
55 12 17
454 395 136
616 644 5
176 648 -990
610 937 674
918 182 -992
63 910 -525
171 860 627
328 283 271
379 774 420
590 544 -263
942 876 496
780 183 897
223 836 -302
970 921 -723
395 293 1
17 712 -4
411 466 -52
940 916 514
561 667 177
440 106 -53
245 530 180
562 618 -209
252 156 -914
401 244 -330
696 582 -472
700 543 526
808 164 807
491 389 464
534 318 -452
731 110 295
434 884 494
649 164 -664
67 821 2
318 51 -299
587 305 -842
407 415 601
619 252 -549
127 757 233
599 847 -550
880 937 231
53 846 -83
784 562 323
383 581 -151
106 699 -701
570 1 251
252 570 33
363 31 430
241 359 -373
318 605 -55
752 67 996
356 672 -769
213 656 231
968 704 -459
236 427 -505
32 711 774
92 573 175
237 121 -383
253 28 -192
934 181 551
344 750 579
258 967 -819
443 532 477
404 667 -655
768 66 431
680 175 -637
6 72 -827
340 196 84
371 868 -578
661 461 -540
622 403 660
958 92 -673
132 769 326
922 3 -565
534 693 112
524 23 773
966 422 -442
440 466 -368
271 927 379
780 791 979
936 370 -993
444 480 808
378 324 -453
738 815 -847
865 487 451
247 792 -373
166 265 -448
100 303 -368
292 319 221
125 968 -920
405 679 208
73 892 801
35 107 -686
266 463 -799
466 597 -524
186 702 91
241 594 480
477 338 -29
214 191 -455
700 655 774
714 499 51
706 713 995
561 823 504
896 923 83
697 592 401
611 362 380
960 872 421
80 877 -970
682 598 943
827 201 472
752 419 854
194 131 573
290 721 -159
181 83 257
450 760 167
82 420 590
391 184 289
712 809 228
87 73 -80
961 385 -929
523 17 -161
457 52 -832
859 544 639
442 577 -897
65 391 -517
152 717 -718
749 114 89
551 753 212
180 178 803
337 93 129
164 284 732
307 463 -321
738 559 213
930 350 -420
137 569 -221
273 571 775
263 647 132
817 626 405
174 443 -500
620 366 -341
552 636 252
686 839 -390
957 561 -975
564 886 -917
572 78 -785
653 834 -925
76 817 742
889 807 172
663 407 -584
593 164 -934
227 478 104
938 684 -19
495 488 -722
149 280 -972
392 565 704
260 597 -980
620 846 992
783 727 70
296 349 607
945 457 -357
188 343 409
575 536 -655
837 457 -336
392 448 -321
400 63 577
637 48 -622
748 624 -678
542 864 714
597 856 -75
381 495 73
646 711 472
808 171 -312
364 531 562
832 923 -968
12 99 744
309 926 449
948 634 -605
703 730 589
480 610 -223
749 71 -532
179 705 -151
558 624 -150
724 875 -356
309 106 869
721 789 -770
789 742 906
782 716 -766
430 916 8
361 712 984
170 589 4
148 781 445
418 236 749
891 610 -823
465 489 -897
877 835 -979
465 670 545
211 900 -845
537 166 490
633 47 -786
505 116 -49
406 529 -944
872 111 -472
391 631 -240
952 473 956
844 544 -662
604 489 585
493 32 -614
954 526 604
936 510 895
398 521 -860
720 407 719
970 552 -558
855 671 -649
698 861 -374
724 115 -527
728 330 82
168 449 540
77 696 -315
891 309 257
909 524 -806
362 651 -523
382 490 -553
458 507 -631
946 411 -168
139 754 953
315 603 -281
898 73 -866
629 345 370
277 91 -355
113 302 -92
549 671 490
820 378 -892
262 255 244
315 394 741
528 505 94
397 189 -684
68 774 157
29 297 404
296 651 485
721 956 -565
593 908 653
349 962 -891
566 226 230
309 675 -460
344 8 -318
15 674 634
150 32 -454
363 452 413
268 102 -831
446 354 320
227 388 736
442 81 527
958 909 526
577 323 768
47 303 956
753 121 994
613 590 -173
866 783 795
479 148 809
345 298 -120
830 261 481
148 629 661
711 835 -63
761 496 161
299 952 943
973 85 354
510 346 -476
358 38 434
25 167 494
743 37 -504
840 919 -140
50 610 844
62 773 856
212 751 -145
510 638 -9
381 108 442
211 790 765
155 65 734
351 494 -611
946 745 -765
26 952 -20
393 166 764
712 753 461
788 183 -901
741 792 -114
105 420 673
94 927 -80
403 100 -649
692 723 -137
261 347 -589
832 936 -586
694 828 161
841 10 282
367 683 308
316 473 356
895 824 50
158 108 -728
308 497 152
784 704 -65
838 590 -415
509 43 42
677 684 -524
94 761 -413
656 307 786
712 359 22
452 498 -505
287 366 -499
507 301 943
491 725 808
792 73 -654
73 710 -830
760 383 -959
207 972 -994
854 713 175
35 137 -941
291 142 -116
29 951 -770
518 724 754
775 730 -637
126 68 -922
13 592 -881
327 687 521
788 181 -170
748 547 -747
84 331 548
638 513 -843
820 110 -964
852 116 273
357 774 -942
841 292 187
357 273 716
578 855 280
954 143 199
312 30 893
365 597 483
831 579 877
757 753 566
715 758 339
502 501 -615
32 182 -271
563 776 217
886 483 -90
887 945 676
270 672 634
398 51 999
785 46 497
881 309 721
451 559 -9
464 617 -431
892 506 621
894 79 904
301 190 267
857 874 625
568 596 -300
396 21 452
67 497 476
925 471 806
133 845 -222
941 251 -170
161 436 352
622 599 491
332 772 -744
5 164 -617
259 332 -26
663 606 481
70 81 779
307 247 -874
658 749 175
225 772 -731
43 187 -445
190 915 -514
203 128 -83
627 971 -586
443 611 228
124 919 479
579 806 -252
386 89 372
768 299 684
273 205 866
823 680 595
842 244 953
546 485 33
61 15 413
17 127 68
559 602 -419
698 549 -788
454 858 -924
318 582 26
44 842 949
453 869 -641
24 164 -410
272 16 827
640 920 444
818 124 672
349 133 785
731 271 -438
912 37 -742
668 291 -973
832 531 -661
1 323 818
277 306 37
735 679 441
387 87 -269
553 560 943
669 80 -164
828 52 -354
928 19 70
89 243 -516
67 711 -97
4 723 768
24 627 454
95 191 -405
148 584 210
164 341 -592
388 803 184
643 50 307
860 207 829
62 422 -681
491 482 514
744 222 -655
969 155 -940
470 446 -334
829 3 740
228 650 -295
358 120 -296
398 444 -915
712 847 169
366 283 76
737 807 -793
584 805 -175
693 821 -480
400 142 -163
145 807 -380
845 416 -632
802 878 -778
246 672 -454
310 5 264
848 658 -437
769 740 -578
618 863 246
483 316 -352
673 697 171
686 909 -897
574 362 -193
273 187 256
113 214 904
130 439 -605
369 629 -705
339 562 -942
421 796 413
515 401 433
676 505 976
409 360 -864
958 36 244
914 773 34
49 851 -863
513 373 -183
910 182 -680
207 699 484
769 410 631
217 26 -250
472 45 -775
710 4 972
40 266 -785
538 738 847
451 564 150
342 375 -843
833 426 503
447 789 570
524 491 503
874 859 707
632 758 -13
41 734 -8
810 921 -605
387 725 -988
601 847 -625
416 73 204
821 379 -904
6 747 -470
775 732 -994
793 193 425
267 351 691
420 674 -559
95 748 355
274 441 -588
71 953 685
544 353 -319
357 401 -625
807 918 850
79 373 480
578 167 547
121 518 724
484 401 -125
951 489 -938
627 361 701
282 17 335
831 695 -951
330 870 633
929 563 972
854 831 957
855 26 225
817 228 -485
252 771 -494
638 893 381
253 227 -255
251 623 227
106 407 884
346 770 -902
967 233 870
815 104 -17
36 391 92
492 887 -484
302 26 58
251 967 836
176 752 521
76 133 721
445 911 763
46 426 -80
285 726 403
374 181 -3
458 101 -36
310 925 -732
800 908 -442
952 236 152
155 761 -795
814 810 919
898 698 -537
902 314 594
307 502 -556
207 852 128
803 505 -39
683 236 -112
764 938 926
968 482 -110
319 742 -696
826 885 794
427 304 -617
929 939 -23
112 148 870
148 519 57
806 915
734 245 -504
570 782 553
772 10 97
604 753 -785
614 610 -586
71 389 -689
416 370 378
304 160 739
402 481 821
219 237 890
784 656 -647
38 211 829
111 719 -728
62 696 -749
203 485 -299
427 351 -883
661 33 974
549 101 659
759 183 -917
73 746 974
195 103 77
653 145 459
277 152 -711
274 532 -187
555 84 47
468 383 -621
746 430 855
396 387 -631
262 758 -347
494 102 271
116 650 395
165 72 -186
431 5 -752
389 781 429
455 606 -567
126 753 -448
604 384 786
122 607 879
567 130 602
422 598 -733
577 430 -657
544 242 -373
442 187 -501
395 255 150
235 58 -376
90 767 985
320 720 -701
345 773 757
347 265 824
1 351 -755
264 523 -738
306 170 -865
53 432 661
287 191 -138
215 370 -920
514 215 -395
12 653 933
620 104 220
313 156 -780
300 706 658
479 218 -855
686 786 538
115 706 398
359 463 -341
604 261 -989
432 665 -887
422 409 551
169 88 -202
226 566 -380
400 390 28
287 702 626
327 264 -101
531 416 -670
109 447 -90
638 619 -487
692 264 58
630 615 -166
422 779 -120
568 415 702
415 241 -60
252 225 -923
636 366 -853
57 532 -717
373 10 -982
148 329 -584
763 272 165
35 375 763
96 597 809
639 649 599
470 370 -765
779 706 512
306 98 -758
59 110 -944
186 530 -745
626 554 658
719 453 -650
768 226 -57
248 213 712
449 300 -481
175 350 -432
632 647 279
710 3 448
211 619 -794
563 89 -984
720 365 -118
198 26 700
543 758 -150
556 524 -496
440 738 -756
381 318 667
26 284 560
246 448 -219
29 78 275
345 803 -903
407 39 6
217 196 -352
11 622 898
97 464 239
74 458 344
307 232 18
724 689 729
639 269 -404
252 509 -519
665 330 -24
292 30 -582
522 585 824
629 710 -835
478 50 75
690 708 59
568 741 413
645 229 705
170 506 512
492 435 589
242 255 529
522 530 75
213 124 485
488 728 -750
501 118 761
286 760 -898
196 427 -807
246 561 -291
293 482 -502
314 230 714
206 523 625
663 645 196
178 469 420
397 261 -47
364 507 -113
441 11 -729
157 624 -315
623 262 387
652 762 726
147 132 783
517 697 239
694 786 560
639 413 825
722 486 -606
673 465 -689
260 342 -64
664 801 442
733 416 -705
284 688 -301
797 774 584
409 285 979
746 124 853
524 708 -675
393 678 -491
288 571 838
738 767 -19
801 662 -180
521 172 640
1 457 -204
628 681 775
443 397 45
264 263 -343
579 799 231
595 119 -377
159 360 412
661 770 443
164 341 -996
218 612 -551
151 687 103
213 661 940
493 66 -920
219 539 -550
399 796 122
600 187 125
590 18 171
764 635 -975
581 178 318
552 436 -750
440 701 -285
159 600 -6
715 409 71
173 618 976
8 258 -61
511 198 499
445 388 929
550 614 -721
634 14 -476
659 764 543
236 320 -742
805 615 583
754 712 30
260 746 550
312 132 369
103 768 79
568 15 -586
647 798 -207
567 429 697
7 492 323
23 336 -937
249 736 950
20 787 273
338 227 578
156 138 -780
458 48 429
652 37 -893
271 642 -575
61 42 -289
55 335 22
307 472 729
511 589 -849
598 282 460
120 468 967
50 791 -881
690 465 -144
714 498 -650
176 149 706
617 28 209
172 257 202
119 329 -146
604 299 660
299 469 -245
348 696 -60
465 347 529
750 694 207
628 594 -865
582 793 361
122 373 -629
718 320 678
430 696 229
509 656 -117
539 743 353
471 55 346
349 339 -828
764 116 -383
420 387 -357
123 543 -544
655 724 226
317 229 -314
489 648 -332
522 229 -329
85 782 270
688 40 -14
730 453 918
549 351 269
519 12 233
15 474 633
207 132 94
36 16 -113
749 673 -162
697 624 -61
209 448 -379
392 1 244
496 441 -78
386 639 -910
648 655 752
745 274 -891
737 97 -171
92 793 871
199 132 -21
668 604 -293
466 605 539
91 460 -15
208 14 -93
313 671 696
104 783 22
727 740 503
783 371 -306
494 271 830
72 172 626
216 365 492
730 732 -475
15 783 547
587 135 37
320 505 -133
107 308 46
224 461 -291
405 361 -675
410 494 -3
316 642 805
93 66 -521
800 314 401
669 799 -557
314 104 524
507 706 -923
671 536 458
688 60 -233
531 555 578
292 36 424
66 205 -746
132 579 565
61 354 -777
398 180 440
705 248 -453
246 486 700
566 207 173
164 803 988
58 240 948
212 370 794
495 747 688
246 75 75
179 780 86
778 191 214
390 303 -31
804 336 -597
102 190 -516
348 683 944
758 70 -666
234 114 -947
417 688 -215
720 471 495
426 267 595
725 227 147
693 550 84
164 748 -228
653 744 -945
668 142 902
521 543 -728
758 397 234
101 88 -715
260 348 -4
556 156 790
17 393 944
103 532 590
285 10 -560
498 648 763
740 275 -801
26 270 983
729 144 71
348 1 -256
121 284 655
588 164 543
323 772 -885
146 65 933
115 592 -414
584 617 -399
340 573 420
584 452 761
525 353 22
375 384 -43
261 479 -160
531 32 830
404 424 -57
549 145 -684
581 519 -80
84 72 -154
669 416 -103
353 713 -977
674 36 12
4 453 -998
666 102 16
480 70 -981
613 743 -526
53 5 988
107 525 -210
398 494 -804
208 145 598
12 204 155
672 725 70
291 569 -22
177 412 -926
421 486 -21
782 66 -29
93 237 818
442 252 577
439 689 20
178 496 171
702 374 -813
322 13 681
682 466 -262
180 373 782
714 265 -558
215 540 -406
696 692 -837
11 712 847
478 691 22
117 237 749
492 563 -197
447 203 -470
15 656 -168
234 308 669
795 699 987
516 46 33
25 581 113
669 395 353
655 416 -291
788 372 344
257 176 612
639 629 -630
43 653 639
321 487 -390
297 366 148
617 665 758
404 243 704
354 124 -295
334 525 -725
80 600 493
550 580 -301
581 501 -675
606 796 -495
355 524 86
119 698 677
177 674 933
257 511 -217
453 238 -429
627 325 65
686 388 207
224 563 970
682 365 830
537 174 975
20 9 -202
211 797 -118
19 374 -983
20 330 443
499 292 319
497 571 854
633 632 -954
275 167 -970
89 613 -598
582 804 827
578 672 -816
266 691 -250
6 100 292
754 672 -404
674 506 -741
245 57 116
73 630 83
136 475 -145
168 429 -448
598 641 -686
60 238 -711
370 133 949
678 572 977
161 582 519
703 428 -710
272 77 653
722 103 -122
8 615 -70
592 537 -541
273 223 946
618 654 968
705 60 -72
66 107 -951
806 435 -998
629 612 -222
405 557 -96
20 233 -627
259 532 619
88 194 -953
205 44 591
523 55 980
448 611 282
626 427 -973
401 503 -939
623 651 119
793 560 319
793 550 838
387 274 -427
616 686 -621
60 428 -468
706 157 -940
380 653 861
709 633 -337
614 260 87
215 594 313
155 276 -542
641 747 -54
693 262 483
278 681 -118
29 679 -847
487 784 -706
118 803 993
651 41 -40
15 727 -97
582 360 322
373 652 715
378 237 -916
650 32 -491
469 388 -74
139 186 73
267 15 -724
63 219 -406
9 266 756
794 236 -378
799 376 644
63 654 -504
323 182 911
390 182 -228
84 702 133
11 704 -245
670 633 384
35 759 598
401 510 -560
686 709 -565
115 805 -31
600 63 569
568 341 -246
629 667 663
113 1 67
371 551 -236
217 448 -204
188 280 -649
413 6 -185
58 223 -746
312 189 -433
737 798 574
715 68 801
555 360 -476
556 214 -487
636 140 -333
609 450 -612
177 578 400
157 207 -46
797 544 618
551 750 617
363 458 -462
159 220 727
17 432 25
777 515 549
255 418 512
45 370 -239
483 19 -989
609 218 -454
20 274 -443
118 19 601
69 552 687
326 589 -215
300 80 -890
550 731 187
29 285 483
348 121 637
752 100 315
30 595 -797
106 780 612
263 693 595
246 287 -778
267 20 430
173 257 -691
85 88 32
720 490 -508
303 45 363
639 783 -294
447 246 435
279 715 877
679 434 -509
176 346 168
368 447 825
330 133 -708
172 20 -499
277 563 -424
510 534 452
551 33 202
40 705 549
405 521 878
11 154 -836
644 465 588
426 79 266
632 199 -504
164 743 -767
629 111 333
101 651 -614
696 744 -737
27 649 898
279 778 -787
235 642 -232
392 779 -118
499 723 -796
667 781 82
607 249 916
33 592 -84
166 653 -877
326 726 -487
424 791 998
692 266 -600
457 339 323
28 215 387
363 130 -136
163 734 183
499 774 371
297 784 878
753 772 255
635 278 960
234 336 -45
580 169 977
6 108 -633
778 22 403
101 69 269
540 794 127
753 647 125
155 299 46
249 478 26
428 49 -203
423 305 731
588 6 -66
614 373 -883
649 591 929
495 522 -864
523 129 -760
26 461 -292
242 412 -948
320 361 896
577 166 635
73 353 -190
24 652 -63
164 450 -536
263 599 541
221 504 -355
387 153 333
305 88 421
501 65 -723
93 337 926
691 795 -49
770 593 -919
691 689 835
187 369 -815
330 283 689
310 700 -255
263 199 370
415 758 773
18 496 -703
403 763 -824
755 323 -305
715 66 830
672 510 -370
3 401 -915
759 466 -112
468 649 -784
219 592 939
647 433 490
464 635 -582
765 195 -74
470 251 474
528 168 779
446 402 750
738 403 135
74 115 950
97 574 468
645 175 -160
449 573 109
516 16 192
222 37 -112
113 599 -417
679 459 514
561 657 249
116 45 271
793 230 -902
210 228 13
422 642 -756
441 768 -835
632 49 -44
698 249 -987
539 584 -663
578 293 213
584 641 510
743 559 520
795 504 -742
762 442 227
652 767 -507
132 166 486
432 720 128
673 548 673
124 685 694
508 715 -81
331 358 -495
158 596 633
335 359 338
34 540 27
82 452 321
17 432 -820
254 245 -750
787 367 656
6 145 -632
218 201 503
691 484 592
55 190 638
18 31 515
275 359 287
473 744 -715
280 290 652
54 138 731
334 63 -157
474 472 -264
306 314 144
276 32 457
30 119 -443
254 52 -690
572 478 51
302 135 637
528 225 831
744 44 -383
517 266 497
748 604 754
74 509 -274
522 230 180
699 568 -615
258 386 43
295 584 -166
503 227 -175
159 93 301
82 708 479
400 87 161
175 526 951
611 374 284
733 118 -888
386 256 842
608 630 -655
322 716 -912
743 244 178
582 294 -598
471 406 -27
766 15 497
536 61 950
186 348 -336
199 107 -855
619 496 347
480 758 139
340 245 -595
409 491 748
511 787 251
348 5 -797
439 691 -184
619 768 -587
226 91 609
247 53 -523
620 615 -405
128 762 653
464 34 906
468 251 84
46 310 434
292 645 456
473 335 232
587 423 -983
339 612 463
349 344 223
548 568 -984
790 561 434
508 343 429
804 40 886
38 339 428
144 339 -719
312 42 457
686 40 766
610 208 147
429 266 529
467 656 -559
155 642 143
362 438 -940
70 529 296
489 646 504
672 307 706
585 632 976
646 67 272
796 192 -428
520 351 -424
219 1 -61
688 46 26
479 393 360
7 684 -335
646 633 -806
212 271 137
367 685 705
389 604 -674
449 143 382
2 770 41
522 246 -282
384 272 -389
172 208 -303
804 66 -988
118 140 -390
736 224 497
614 551 532
700 615 782
805 725 -956
517 678 423
147 627 319
658 520 816
209 88 -898
340 275 -561
91 623 -348
313 538 -777
340 105 941
282 325 402
603 80 -218
115 68 -718
286 200 84
203 756 -809
613 340 -853
311 104 202
363 279 -834
571 676 582
489 388 -233
685 760 606
760 30 -610
777 464 -188
637 86 -205
478 364 -471
407 302 910
113 210 55
766 418 -85
619 269 200
461 294 938
638 309 -604
490 730 -731
51 261 -865
779 245 756
612 446 -7
356 278 -687
113 270 51
679 135 -473
107 754 969
493 775 258
495 675 -147
62 630 856
414 589 -518
110 400 394
129 569 -239
575 500 750
361 539 -5
212 112 672
373 414 -686
101 717 865
354 83 -66
121 664 -455
555 403 374
240 482 -972
52 486 353
644 527 -179
527 124 182
521 366 -168
110 749 -771
446 511 -940
99 409 -22
654 613 34
710 113 -511
451 379 491
756 773 199
571 466 985
464 573 949
259 158 -378
611 479 370
790 796 -188
779 352 970
507 617 -298
584 449 48
180 127 -755
523 549 -198
219 628 794
420 705 32
410 472 475
245 788 299
619 664 -614
324 691 760
794 17 579
281 179 587
254 6 389
66 765 374
96 337 -445
597 670 291
209 464 618
104 36 -172
18 126 881
489 482 501
349 243 -472
559 464 -619
779 269 -420
747 257 -271
225 389 -711
205 368 215
289 243 560
558 460 -904
85 722 750
684 78 7
595 519 414
471 755 -593
722 52 -640
145 242 671
620 723 607
459 500 784
574 677 -699
564 113 -203
629 262 -236
639 796 675
733 210 -610
82 15 -544
598 300 123
481 105 -851
513 179 -684
347 42 472
456 209 -522
459 685 520
667 249 486
730 351 242
696 480 -981
184 743 43
312 394 976
547 691 482
273 7 -946
418 694 -108
574 410 29
591 142 -907
469 143 824
440 323 -433
688 589 -209
836 812
182 767 500
47 293 -847
599 517 866
566 528 741
243 115 343
605 786 755
400 558 -958
426 419 777
83 666 733
550 146 473
43 631 833
723 564 -297
9 530 -879
535 655 873
677 234 -317
699 237 -268
539 672 -851
697 143 477
312 266 -460
445 646 -911
569 637 954
320 778 -748
687 801 -789
396 627 568
230 271 573
482 617 -32
190 44 -418
810 276 -726
814 51 -697
755 365 -783
369 95 -334
765 744 -977
361 140 -312
524 793 -417
699 267 -618
689 718 826
543 348 937
125 263 314
216 525 779
816 594 567
413 66 11
409 704 792
805 701 625
233 102 11
810 414 959
38 132 436
690 513 -148
214 215 501
261 73 306
251 629 85
553 753 -220
492 459 -763
786 820 -17
708 464 -226
453 629 -975
208 17 495
694 676 892
688 549 -253
27 507 199
569 298 232
569 736 -35
207 476 -604
444 152 -718
465 203 68
744 830 -953
770 180 457
395 46 360
416 2 333
732 577 -17
670 504 -109
137 328 727
144 808 660
170 712 -524
644 230 973
765 190 771
17 11 302
71 577 67
707 330 455
766 587 620
284 327 -710
679 696 -861
346 448 -901
631 704 -39
490 785 729
67 3 885
103 77 111
583 301 -464
415 584 992
632 637 495
747 836 -451
136 168 -337
125 313 -13
520 38 -440
690 163 311
229 232 700
16 734 437
287 639 -260
153 360 455
241 763 -54
485 8 247
147 563 -655
828 669 255
663 198 772
547 797 199
555 164 -913
142 175 998
378 461 -46
310 459 38
